src,dst,score 
PAeEkjrXTub0ENa4rZiWvA,Usvn6LvVXlZFcLWqFS-L5g,0.7075023
p47CQe-EtDqFjpre7O0GWg,nbZ2mKN76eDnRwW6G4wyLA,0.9534117
ZWD8UH1T7QXQr0Eq-mcWYg,Ar3bat-NGasrXDiS7WF8OA,0.5874545
QjuxlZvICOWxcBGyfvIZvw,-dKNk9ts0MwuSuEtX-eSUw,0.25719523
xA0-wO9qiSquzw_hVDyDiQ,7nI_9eRz1YKnaA0AYTLiBw,0.7967032
hZFzo6HD06gtj4J7O2ki_Q,K1osyO04_hXoDKyGqe_V2Q,0.17747168
pL4NhW3rTokFr-CQh3Lzgg,s5F0viIdrelfeDtcMM65PQ,0.8652443
b9Cfa7tkxrl8zuH7yEvEPg,3iJlR7ZD69pf6be34lDpxg,0.39308068
w1TjcJ6itK7LC_IY61NQIQ,4FXbovgSEFZ5_9S5wddFIg,0.97188586
RhgPosJ-mFO54ewRqdyVLQ,iopwkjwc1WnK_-TT9R7l7A,0.3761977
3nDUQBjKyVor5wV0reJChg,7S3XNZkFvLB18vhYrgPlrQ,0.9596369
LQG9wFTmscbAATp8QWj1hg,Jt3Ah3OxhlUPJz4TULt9hg,0.34286806
Wc5L6iuvSNF5WGBlqIO8nw,pou3BbKsIozfH50rxmnMew,0.89646834
6MM9Yqn7UBM8tmpSHQHAAg,La1ggB37gvq6UWpEWaMtMA,0.8020702
II8iJ3qpmJ3KNrRHFhNVuQ,fzxwe76njDWbF0ZiJoP5Lw,0.42296746
rtRVb54VIXOUI_5mT1rhgQ,7C4B2Skmh4X9f8xJDo9O4w,0.8534924
5djsjCGeSbfBdTrN0HTQKg,75ejqryeYVPv9XuH-4Jg0g,0.574193
gqL5KBs2oS7qobnyd99iKg,IyIsFkVY48JWa01inv-7zA,0.6483601
d_TBs6J3twMy9GChqUEXkg,1uVmN3vSvxCrxijXFwtIrA,0.9305031
o4tYl3Hz0oDfpNn4k02DCw,6H4Zj-c7FqM9mCsXvwaEQw,0.69772094
iZNs250Zzjga4wSOU1AYcA,GEzadcj7x4NwH4jet0qPBA,0.40538275
V7B4KTBitlBs9YH_B00-9Q,JNkOjNzZi_j_s62_1YTaOw,0.7568621
MGPQVLsODMm9ZtYQW-g_OA,ZcFB7xOpJufgX9hHPFh9mQ,0.7627763
2vE3B_ShrCfKACc1DAiEAQ,8QAlhtSHP9UBbFLRu_E-kQ,0.6661791
TLoT03bwXNTNj3m8egcjXg,H7JLpACO44A3xVXnOt1Z_A,0.93937314
jcO3J_jCswmg17E4hlEasg,zpMvXReWlU4sKjY8mNW_QQ,0.34045193
1FB1Vc4zne5AJAliqdMeWA,U3Y7xT8KZwQilb__FGHeIQ,0.8010226
ddZffVYvHsCIhylU5UG-dA,sFRnh5U0bfTe8Ox8PygjHg,0.75061816
aF2zZHEw-kkN9sgNnBeNNw,oUK6Xs5dPPnP4whFeZExGg,0.9239867
-edOrcdWGnNLodyAEadUKA,chD0IU0TaBeKzt3ioUfOMA,0.7221804
O_GWZZfQx7qv-n-CN7hsIA,YX98pz7G4n0wqMmyfmxYuQ,0.76234686
7-KDH-EtqzDQg4Bh2xIalg,PWhyIiylEtPTT1TrpYhybQ,0
JUT0U3HTSB3kz9Wh7N0GqA,f-ysez9SJSosLUON1BihWg,0.5896824
a0mDVh-ANOjCYFidYBfn4A,32e_42vWbk2ICr13DpOWow,0.3129611
Z09rco1enQXNCd9H0u7kvg,iNQZmBJm-hDmHTX7q9OEAw,0.7270328
Vd6N3Dc9rtho-hOspaKQSg,QrwyI3WLDjaBhtNqDXlwzQ,0.38086072
tZkX6535CPH5Rbkxn9Fr0Q,1mwLPy_kpeZsB-fHm02cMQ,0.6542584
PVlH_t4RI8p7ncFUzokapg,hJ1ODk_lPKZ9iJxlxTOqnA,0.19510227
WBU6s1_0cGnm1rvL5kmpXA,Ry1O_KXZHGRI8g5zBR3IcQ,0.9708771
u3ZPMVVEzneq8x856WksJQ,E43QxgV87Ij6KxMCHcijKw,0.60298616
aBwuFN_u8mfzSDQ6oDHwpA,wdNWdy7OSX_b_ki969CBqQ,0.74862754
7PjxrDahKrDRAklii0unTw,vUwmui0gkyYnaPJa1cbpLw,0.48381492
cxdV5k4GBW_cXzRXD00vNg,u7f8qsRYHCwWGUomm659SA,0.6625564
Dkb-TJFNSWl4PYR8wEcWcw,wai1J7wtI5Wp0DUwy3QG2w,0.8693606
8DBH3BpLINfTAK_Up5BtUQ,QN3LkHBPcUN2B1lXFf_wKQ,0.97012615
AKXqbuifvfvNEpr3Qs51hQ,dIIKEfOgo0KqUfGQvGikPg,0.9364822
vvxIVr_OR6sHBzGPG9dRXg,D3fOi-5w4intrUTWXzIQew,0.8317809
N8M8KBiVwRRwY8DsjPVIvg,SRK_sUnvRmMwfexoL_DLQA,0.8634461
E43QxgV87Ij6KxMCHcijKw,bZV2ug7-lfHipsIOo4z1ag,0.8927046
0liuxheqOYZqKqLzfOzCdQ,NRmeDcIeT2HThylHl6A2Rw,0.5089859
sWKaLjpYG6VABf23CXDhyA,WeVkkF5L39888IPPlRhNpg,0.85555923
QVGpwHZXsGOgHmp8w-ipvw,HmILc-lgVKZS7mWNdYCSJw,0.9267389
mFSsnOKwN93wUvVVcOXFBA,PFhGejjJ-IHzM8XeZIXgIw,0.25269705
wnO99pBbGqwqOoTQM25iCw,6mYfeB7ZxsgNq0Peyt_eFg,0.95303124
ki0cjtpbOaiAJ3u8i7KYlA,atXRV9crRDO2VzP6XOquJg,0.6152875
cBGjPalbcO5xyd8FvSMjzA,WzNDoQ3Th4eqj_SOkR7zIQ,0.8208411
Zmlqh6Rcpc6e4lCD7khp0g,eIWMgcP6BmpO8AwVEi5Zrg,0.07995437
6iZ4KZDyIimYFUN3rbRZEg,qZ3sJPn5NqSVFMLYGAJH_A,0.2900856
AWlitAwFS-0KtCfyCWh0nQ,7KoN2yg19p6wwDg755Qtug,0.74475557
wkkZWN_7D-KyqmBuO6nbQQ,Sby6oNlLRIDDT0_CByjV9w,0.37472785
a85qPvr6L63PF0v9Zs8ZAg,7tpZVkiYuMbDP4-NufK2Iw,0.27644017
Yej5B4nd8PqpHMQcmCTDrg,om5ZiponkpRqUNa3pVPiRg,0.77069974
6b-UNdooshoQEM6tn54KMg,JcNSd3dXmIMVHP2CUpvMHA,0.34011418
F684QuqLBSPV7V6cLjSr0g,NMazPtg4_oATN9em2xlgbw,0.77351856
UyXqGEKod-veD6m6Hq0EDw,DVOOF0Z627DyrZ4XKQbTgA,0.495127
s-591-mtIyP7F1Lffw98jw,1dWLN4Mr4hKhu8MQUCKqXQ,0.9229174
QPJJohtGqkMkaN0Gt3TRIg,CxDOIDnH8gp9KXzpBHJYXw,0.8307841
TaVuQWmXAhxy_LvIXBs9sg,kroQYWSj-BhIEXT4VwLRHA,0.3957466
PNx1x8x3wjTIjrjhaNiVAQ,A0Tkq4VV8dD6t8NbBxvBPA,0.28633723
kKTcYPz47sCDH1_ylnE4ZQ,YttDgOC9AlM4HcAlDsbB2A,0.7680299
GGTF7hnQi6D5W77_qiKlqg,j2Hd4aM8XYnYOyhS0ZCNww,0.74375
iNQZmBJm-hDmHTX7q9OEAw,U5YQX_vMl_xQy8EQDqlNQQ,0.84517753
l6dG39i_qRP0bv3wTal60A,lsl_Le9iVqmt17IcRPEzGA,0.76994616
LwvPZ1bQt5-Zl1xxPberVQ,tvyLHDOmdAlzs_1p0XaJ3g,0.19290708
QmethzRyAvZXS9m1UNJpdw,eVxYV4jI-618bnRCDniowQ,0.93382865
QPJJohtGqkMkaN0Gt3TRIg,yT_QCcnq-QGipWWuzIpvtw,0.865687
Ht8lEQKD9tG7_2KnsZ4slg,MQq_1AlcDWsyNs7Ot8J4OQ,0.42858374
w1TjcJ6itK7LC_IY61NQIQ,jPq3IHp8L5FNabecLr9gOg,0.5105315
m68BJieshsTRTVnehFXEvg,ActdatQz6sKFrltmatqk-w,0.32453293
EE83uDutGCvAJ8bSBo31cQ,dKKTpZ8TeX8qv4gT_otDHQ,0.40698668
Mho2GibREwsPesKEyQbt8w,BQkC6RneYfvfG6wRe0hsvQ,0.8965668
zi1ainYBCFDvsvR-rXzfPw,cs4jb8c9BqXJ5QfKiQtibQ,0.5975788
_rhYsgWA03_D88d3xEGFvw,V7B4KTBitlBs9YH_B00-9Q,0.8060558
Lp3VkVECiewJKV_pXzONqw,01bmnye5yXRyDZ5Je6tnKg,0.32271308
k4wdyggPb3eCcPxK9DVcdg,Wd4FRRD30avk-Mj6C_O2ow,0.676377
YEZNR83u5qi3-boq-MkdaQ,ymwuG7mqMGC3FXD3wYT1kA,0.5457303
EGuLB7xaTYzzIVFeq3F-2g,mRD8eF_TkCZFqsvrBrHbHg,0.39086848
2vE3B_ShrCfKACc1DAiEAQ,BTsyCC8AmftuDQCDTqBDAw,-0.13969049
Wl-AFS5vDWDrNvpTQah4ow,k4M43lXJuQMpQW65DTqzIQ,0.83400035
27hyqoJVv66JN_Z8pduSBA,JuDXb9QLJt0uXIqRQLWQRQ,0.21498427
4CWCIaZl-ceMmDuVLjDxUQ,FpqMgETBdQZC6DFclkrqLA,0.38205957
V4TPbscN8JsFbEFiwOVBKw,tjTrsF-CpDnTcclX-3sCTw,0.7796168
yWfbvo0LXhssOsH9FNJ8Jw,_XcsG3krzuXLXaLDncBITQ,0.89950144
PGeiszoVusiv0wTHVdWklA,SbZllpU4VmvfADvBBaYXKA,0.9567032
3nDUQBjKyVor5wV0reJChg,wnO99pBbGqwqOoTQM25iCw,0.89840966
M9rRM6Eo5YbKLKMG5QiIPA,Q6iiwjxWCfesMNz2sJYHZw,0.7678414
sAOdKC09kMqFfnVCrJRWvQ,bZV2ug7-lfHipsIOo4z1ag,0.15907489
RbhKRxiG3oG09mB2Ftok6g,A7Uziq2Rm8F5xevaMrAbjQ,0
1CLaXpJSM0xVxAWSgrzOIg,TNfugUy4Go_5u5CgymeuSg,0
hZSrEn85lsm37kwISRjZuA,zU9_B8fdyFIRJvXfoFaUgw,0.0158989
Xr-xohBaLoCTem7lf77_LA,x459culD4Wy_auLcAoQgrw,0.96048266
w10NhKC5FShn8iZzm6QfmA,KQMzfaaI9jfo68S4CsCifA,0.7019228
yFb-Hqr8k6uIfwCQ3BO4dQ,3gRfkaVcEWri-Ju7OQX7uQ,0.7220565
qPVtjjp8sNQ32p9860SR9Q,Kp5KHBSmV-Htc9NeSjJfPA,0.83054966
M9rRM6Eo5YbKLKMG5QiIPA,oazuTtSyKV6zrhbsgbdbUQ,0.55906844
xEupSNbB6H8fomOjK65fgA,DMHPVjHKaUStUBMPH2TjNA,0.045695804
0BBUmH7Krcax1RZgbH4fSA,2vJ2e51kdbdAmAo_HTr4KQ,0.9522112
1_hk4oUjcC8JErbI_Gw61w,NgBYSAf3BQUX0Mwj0Y_vjQ,0.75881934
vs8aSP9ArwqAlb0LeCnFeQ,Vqp0dpug9Db-kFHO3PkAaQ,0.93307877
U2Zysz5TsKftsETEdq7J0g,doGsaahbqD7ePHP19UsDsg,0.78805584
guaQC0pZxmuSsYcg8rTT1A,_VTEyUzzH92X3w-IpGaXVA,0.5181769
KBh4r16e9Grc1HI9pG4wTg,TZelLnaGbHgaG7LBI6rfgg,0.67915803
04J_q_VhSBItxNiEAN-gkA,XEHZoTDWjw3w-gcQyYIe4g,0.89713085
PCd2GB6DtgsTARKAhXqrow,loOoIBFpGbkx8WaIpQndiA,0.44949627
AyYKTOCL5qM8589oBsqbfA,sL9dYZyNLpzLD3cfTWwyOQ,0.78239435
QJMOgjRYeogK43kyfX6PKw,EKpcPppK6iQv0fO0j-Fv-A,0
s_FAHFKUl4YqNofYZC1NYg,6-g1Aw92UoDijvc4k-wWdw,0.5433058
Z4a9QmzKt7dB4Ju59yQOMA,SP0Kz0EtEMPcYhIscukXTg,0.7331556
7aiIlfpcQZG7ea10R5i4RQ,24AzZDQKHySwMQR7VQVCAg,0.8735543
E-TQ40pXztDVhnIUXUxLxQ,dtE5sjRYNIUiIiJxHA89Qg,0.10073108
04J_q_VhSBItxNiEAN-gkA,Rs-HbyVraRCP2X4ey1t-IQ,0.88596964
vs1rSyXvWYOwV8WJQWmxHA,CABI-cA5-nI6VjhbC85KDw,0.030328885
z5TgzjEw8YfEbD4KkgKRxw,butFGaLbGSgbcxeTwEhMdQ,0.2335918
OF9G7kmQq7yJ691Iqf6BHw,3ubpqKOx5AW8HVttlTuZew,0.24013002
9jZAXnAaulEC40wtEZK6Fw,tGgTIueZy1JNTzQD9rkZLQ,0.8398708
5S8awuCJpaAFvcYlMis2EQ,fEElH8y0NX6ekcjpDnEeAQ,0.84945565
Zy_0a5w41Jcm3-7JOeKKQg,O-_hDLPC4dWi-VJZAlTs2g,0.31089064
QqRSNjWhfUFv1ZU0OnYKZQ,REXsFXjXfh8MlwwtJxnFEQ,0.62524813
i_DR3vdE73nVm2GlMbGpGA,kXdq_tyzV1RbgsjRLyy_yA,0.5826358
-8syaSLDbMXW2F2FApVgig,UYcmGbelzRa0Q6JqzLoguw,0.9305796
aG0vPChXgRiesWM1lY8Rzg,jO44Apni7iJZVVK4HQ60tA,0.3637268
q1jHdu2ao-1SsI-CWzHY6Q,TwHCm2BtFKEo7ArlGlIwGw,0.50127244
AwyM03qzhwgyskBruurWQw,f-ysez9SJSosLUON1BihWg,0.6213151
mAhty2OHDTtLm00quB5Xjw,zqUEs0iIMNHIpmaHXhFAbQ,0.45467672
AyjqBovADgbskmLrIBOMlQ,XKil_EsdG8hVuRlJOvCsEg,0.1871796
EiwxlbR8fb68lMgEXhcWKA,Db80SCez0BdYaHdC0xmzoQ,0.89943093
04J_q_VhSBItxNiEAN-gkA,SMcA6UByQkgTcliNObM1-A,0.9428757
gxYsLtosNDh9EAoT87MD8g,vFcW_gM7-NyBv3xUYACTAQ,0.39632067
V7B4KTBitlBs9YH_B00-9Q,1b-J8f6jfF8_LLuxv_H9MA,0
3gRfkaVcEWri-Ju7OQX7uQ,4r33dXcE1oYZxjONrhxTiA,0.5401565
90yTgvb2Eyh3acicXFgEMg,5wT0vDycEzgq95yVCZ60Aw,0
SRJV_DzWUG_KlBoCvVN4NQ,VM-pBrNPfZm-5YWcMCVbqw,0.7092559
r2JgGWQX-akgzXI7lBsfUA,RZ9fBqazIJfFFq-_Hq2rAg,0.23135656
kl_yCsj4ESbUphmpCfVvRA,m-BZLIIh5PCAKnzH0qj_0Q,0.8165189
WHmabbfgdSW-JrOU9ePMrA,BGzavA_ddMr-jGmhArv7fg,0.9549045
1dWLN4Mr4hKhu8MQUCKqXQ,jwvmw22-y4eMq2rzi0wAeQ,0.9270812
BSu2hEtBYvtADAEKiQrmiQ,SNqEU9SodT4EAWgi_K34zA,0
mYwHnZmXftSSxH52OlN13w,XNbrAATnVNAg1eTjMjn-pA,0.61175686
W9MPolPlUiUEXYfGnYiHEQ,PeLGa5vUR8_mcsn-fn42Jg,0.84618944
cR8ZhSTdh8JQ1x9yQmmpUw,yMO5t7ZJWkwIb3l0UUPseg,0.13793841
e3Nmzz1u67pBsmHs8FvE8g,bTTZzC8RvTxTOeGMvJ5icQ,0.26473823
IpReaQYuXO_nB07xnkHuNw,rSZhh3j6hs9zcsMj7aZQKg,0.5608502
2EuPAGalYnP7eSxPgFCNDg,ryqJ5re09J5u94jDVImCew,0.930163
Kgxvv4DFWimTD3DlBhjbmw,jO44Apni7iJZVVK4HQ60tA,0.9814144
eK6FpEPv2urKpEjWwR45QQ,Q4RsL67tkjfRclgTfTPUdA,0.465516
1lh8p7T6j6GRJiQ00CzXEA,7tpZVkiYuMbDP4-NufK2Iw,0.53390104
cCke3VtFLtqgzkgYSrSE2g,KLYgDnsQcZeIGPrTEFI6uQ,0.51110274
BhiJbWqJBM-irf9tPuIj9A,DSD0DgYKc7hxn0Nl2F3cdg,0.41469783
1sGYXSkJHPhJ6wQtc-RbZw,dIIKEfOgo0KqUfGQvGikPg,0.6346292
XiFzYeOUdkL1HxVFlPsHSA,quDu_Z0-i9TCYvdHRnULEw,0.7152602
ZQjoljK0x0i769YIPAtuSg,upFG9zrPmE46fzaYZ9LX0g,0.87668496
lGr2oAdfDMFEgo7MWbE6rw,pQ6jXAENt9gUHqQvXl4DTg,0
7yi6Mrk1sCU2REZegMf9zw,gH_qg9NfZcmmTLrR3dtObw,0.48167992
BZmUbL19meadVzmPapWGmw,5p3kWmDzPWQypUn3lCzUGw,0.57900304
DK57YibC5ShBmqQl97CKog,cEzz_mGm2WHeYqTe9LK2zA,0.3931251
_5cskuF6D4V9ipUFO6PQKQ,Z88N6qly3Dp5C06XbZ9IMQ,0.58067816
BSu2hEtBYvtADAEKiQrmiQ,fiA6ztHPONUkmX6yKIXyHg,0
fAfGwjh5A_ydd0A4ZdGenw,5bSjgj1d0_35ZK76JQ4tOA,0.84617954
TWB-5YO8a3udPILjT9dX2Q,vbvGTfxCNPU0Owja1h-_MQ,0.28412342
MqWViEypCBBOldFI0wm51A,lT49-Xggq_VAB2E9dce0yA,0.9137167
HEvyblFw4I-UsMqgPGYY_Q,W1AFbtC37Q1RzdrKS51NmQ,0.96556497
b3keXYZ8v1jitkLbYgT4rg,ir689oBNmrJXOspb4yq_Jg,0.11416045
egeDp4KcOE75oF1FQGnL2A,gqL5KBs2oS7qobnyd99iKg,0.866246
fLJETbq1vVAKDH6TUbfPJQ,uz1_cds7yyehTPYnrArdYA,0.69211406
dGUOe2TBchiGvU1BNkmTog,xq1zRJz5VHgEKiCaI51_Gw,0.9178761
ZiKArkJZbHHnmi85kfGmHQ,71WPED0nJEiNoCLyhRY03w,0.25206643
BI4jBJVto2tEQ0NiaR0rNQ,os-sDQoh-hCt2Lg76z6ZUA,0.8601499
-SjQXQd-IRfOdUdYYwWGOQ,gthdAFBTwFeOrPZQKnlvUg,0.95211405
k4M43lXJuQMpQW65DTqzIQ,6ehZ3X1gaHe-fxzndNRweA,0.88873416
mM9wn_u6-kx0Q92nHuWt7w,IKSmm5MzHF8cMhMolKaIOw,0.8688237
CQ67NJigSe5-uBDX3b_CUw,2Egv8FVBX-uqsZEsko-Xvw,0.9215096
UYcmGbelzRa0Q6JqzLoguw,EO1Cz15wYnHQ0aGc9T6tzw,0.5668989
BGzavA_ddMr-jGmhArv7fg,8bKpyXdiYF3ZKIB3QyEiVQ,0.95655376
UyNWlezYzFAn6yLsTR41lw,lkcyRPkigSNZRfEaqdHAdw,0.4764043
6C2JsO9dQ87SyDw5YCnItA,jtJ74Yp0mVOyzumeEvzhKQ,0
hkLERFVXO07vFNN5Ws_IAQ,8v1rpTH0d8YjjGWA892l1Q,0.87323046
K0sapHOlhlGNjx3GBeSf5A,PAeEkjrXTub0ENa4rZiWvA,0.90927243
yJRx7eLfrErj8jOSK-FeFQ,DBTa2O0kM6MqwP6IOTp_og,0.7626574
JE6ZqyqHRwTfhuDdhhS3bA,w0W_hs1EX6x7XuZsEkHDDQ,0.7540129
cFGAElozHTdQDfHimOiSBQ,zkatjSrWX4cMc8A6pIxzmQ,0.41995835
zU9_B8fdyFIRJvXfoFaUgw,vE85x9mHx54y8Ln-FxeOAg,0.6711352
lN400ckm9JAMqq5_nsmBEA,oIxsWOWytMmV4bf_ffo01w,0.9338791
SwRaplcQ-UwlVvkLjU62tQ,NelS4z7ztNylGgNlB-u-Vw,0.3471074
s-591-mtIyP7F1Lffw98jw,CNaaizAUc2c4WIb1M3BBPw,0.8985647
Dkb-TJFNSWl4PYR8wEcWcw,cImvLb3Wvd5EZ8SRjKAPsw,0.6402941
04J_q_VhSBItxNiEAN-gkA,RBZ_kMjowV0t6_nv2UKaDQ,0.8698163
HzEtbh5KYzfeW_MTVnGCEA,HFFiM63x9asevqVOZG5GBQ,0.82317615
1O638BDK_fWuxgTVJwff-A,Fv0e9RIV9jw5TX3ctA1WbA,0.6579144
2MLTkPNp9ldB4YBOi5k4qA,oBYbYmIPe2ny6W99aSMzlA,0.8868262
LVUE7KL7Wbs2D8TUWmf6dQ,JFOJU09eb2MyaUxq1iz9yQ,0.49905294
5UYjT5YDKSuApFax2t2eqg,o4tYl3Hz0oDfpNn4k02DCw,0.7133057
yK6wyLZ2I66B5-MJcS88xg,TibBhm-fbksozIDFD8wjPQ,0.86706847
Rgmby3Vt-edo5rAxyRWFEQ,z66KKknqWzFBWZb0GbEi2g,0
045lA8joqI1vPm0wLgZPKw,fnaTT62QH1PeDnnOLdODgw,0.6912138
4m9NXICYBC5i9t4aTt-I6w,_cUtxCvCccwgNJzD5I0cDA,0.58701646
GuDJXj5nRWjWNaAI5_nJNw,hFvLG_m26hYMx1UGQSpaEg,0.45693773
zOxFYwqq8Iwhsqm_jm016A,Z6IklDMEVAWxhEOdk0r1oQ,0.34874797
x94Gxa600-yAy6YtoV_hnQ,vs1rSyXvWYOwV8WJQWmxHA,0.12301283
Vq73g5hdDBdxdBOfkEYqyw,vXAUaZSn7reLfjLk73MeeA,0.4682897
kaqlSjOjI8YW7PcLdanK-w,_Ud2sCb9hXFaKudsvz5mpw,0.8262986
yHbrIShhhHkkl20_KGP4OA,_VMGbmIeK71rQGwOBWt_Kg,0.63985145
X7mVSZxStPxD4GbN_29pYQ,77lef7kKkoOVupY-7AmieQ,0.43809268
4n51CBHA03RTqfMbnWQppw,gpM3v-27FeLrfVhtd-fuCQ,0.8106947
f3670JXvEcEbTvqBc1Igrw,W83aZrDrYKwycCHB_eOYYg,0.40039626
JGEGBcsc4x5pRPma51eLvQ,Yqj3TKFW7T7oyb4ll1v-xw,0.5122752
bbynRPhP7GltgCL-dOIpDg,Ir0h7FjMvE7v2ZHtk1YuZA,0.3330791
l-tDF960t9BakjyH34XfTA,EpZFiJxo6RO8a6QwDwC7TQ,0.6804903
41HLwXnR0Lm3NUp01cIOQg,YTq6fJ0xF2kFT0Z5DicVVg,0.59826285
_MtBxNHQFFDaxqWSDlly3g,Qqwe5RtRgxwfOVP4Kzn-9w,0.3969291
Q_AxqVBQ5pWuz48IziWbSA,hrA2TKOiPrJ0Va3ceAgq9g,0.53790736
Q4z-fgH2kYfkN4cI1nEGpw,VlKEGI6rkVS_o3UmcMwWFQ,0.43095556
d_TBs6J3twMy9GChqUEXkg,QVGpwHZXsGOgHmp8w-ipvw,0.8939936
-d2daWmftYumOaYpbD5D8Q,Q9mA60HnY87C1TW5kjAZ6Q,0.8008047
Rem81Xoev05aqeA-mFbM4A,LAwyrUSg6BrQUK3Pr-NK5Q,0.43346915
aDYNz8cujkDdmbiOh95ANA,5qk2OW5PLcmQ2ryBcn0ZXQ,0.9499091
YttDgOC9AlM4HcAlDsbB2A,PVs2hLuFD8Eq3pVPzkSxoQ,0.47940993
fVILhIglx6RNOXQba5t4kQ,KuVh3gvIUojjZUfABiDnYg,0.8619262
f-8BKEVPqiqRaNNmhjAU8Q,wCIzfXboy7sdwjLSpozAsQ,0.5757534
Domu2KRDXadFkpsiUDEA8A,Z6ingIFgJt7SxWZpmTUxgw,0.73935616
6AMwQ8cFWIKGbGpVwehkfw,pL4NhW3rTokFr-CQh3Lzgg,0.91652733
lIMA29eEeNsYWF5VaflG_g,YttDgOC9AlM4HcAlDsbB2A,0.60827696
E1mcFIOK7k_G08cki2oBuw,iSkitxNNCF32XN9LvxVUeg,0.48970222
NzlqN1Ca9SW5z780thoiAg,Q9mA60HnY87C1TW5kjAZ6Q,0.871473
6TSQGF2-pSITBb9aXVCNAA,qewG3X2O4X6JKskxyyqFwQ,0.9134872
4l3m6Yslc5JiiMF-9E95CQ,UOM1TCOUqT2UD19p-yxWLA,0.7172533
y3FcL4bLy0eLlkb0SDPnBQ,Kp5KHBSmV-Htc9NeSjJfPA,0.8802598
NeOIp8tz0kfxtmA8YUPmJA,SB3ti6pzJ3qHfBCk5_pUSA,0.56398225
P9Afw0HKkGt8Jrozf95cBw,ByMtl2RrD8ZL4v6ySCXpJA,0
VW5b9BGnjQilLlFcvc5ViA,OIYPGx2I1GkS64cEN5nXYg,0.995037
4D6LLuJfao_eHGA6XZR-bA,WWPFYeJ2lZKfQ8PKDarFtw,0.9009162
AtDUaCAPuSKR6E6QaSmmow,XMy-OTpVY8O1L-8w1zOKcw,0.793746
XEHZoTDWjw3w-gcQyYIe4g,odSEoQBVc_PGhDGwN31rAQ,0.8598363
zFYs8gSUYDvXkb6O7YkRkw,5FAD2Yq7DLBQ_-ef1iDA-A,0.70210093
Huopez3GKjkgaCInlUOqTg,fX6gIKx7anuGUSqmkUUJ9w,0.32319543
DJuCp6NVHAmfolqDAsSQpQ,VPgNch-O-s59F80x1QlV7w,0.4729481
yqmM7T2VFZI-WnxGKvtWWA,E2uVjF8_8UQSacYqM_Q4yQ,0.5265139
UDFIZXP0kOb2xKoYToTS6w,6KbepFkJnQS4xvZG4IRXMw,0.63863707
eHiUxi4L4UFcG-Er40tQGA,CPuUagT2rfUJm6hRgxn3JQ,0.25268695
52p2iAxobpwrBAYBtBmWHg,Zo65YWLtfLdixAZ_nL8jdg,0.9886718
PdgpUK6fHArEXsPcKFHXOg,Qx8WMsFNHBfx6rIH_G0nBw,0.1642722
wavdGQBo8x1sozm5KVvy6A,PkeDOqXbgEOkR-aKUHoQ_A,0.98758453
5JVY32_bmTBfIGpCCsnAfw,AyYKTOCL5qM8589oBsqbfA,0.8124255
bjFG1IviPp_9Ae9WwAvHqg,NwaJgVXNKZsQMVsgs6SOnA,0.15080468
1--MNQhtD_JF25V8GjzqOw,TibBhm-fbksozIDFD8wjPQ,0.49994427
c5tvQ7RYTYd8BQ1VMqVqNw,6H4Zj-c7FqM9mCsXvwaEQw,0.927212
mJLRvqLOKhqEdkgt9iEaCQ,vRjVhl3ONG2GfWY4NXJZbQ,0.47744986
jvSh9A8XbC-zokPR3zP3DA,E-TQ40pXztDVhnIUXUxLxQ,0.2818678
XTQRd2upt80Ii659NRK35Q,uNxXIIFzjHm5r62UTyVjrQ,0.5504258
BFcBwoxpkKGUIeUzOU0rRA,WeVkkF5L39888IPPlRhNpg,0.8149375
QglI9pFYpJEBcP0pLTfmNA,MiiDmAzwoI0k2X_yu2Coug,0.39566955
JesJ-LaNfr3pKhL7gWhDrw,PHUiSJ1XLOBE7MjtEmzKog,0.9372265
KcjLcdus-XWt6E9uJeHONA,gZuY6f0HTxq2_zyww3196g,0.741611
rDq2ErSEX621wWbfNy6ENQ,P1eQu1UfMNtfJVWfxxvEdQ,0.6758504
qVWA653mQL6J1teshUljMQ,iTwx1OEpm9rdzZYsaf25Yw,0.36035517
Kgb1KdaTrRnGqQ4misL12w,xD0zXwapBausN9rwNLAXcg,0.5217516
b8vslHjht8t8SmKO0CKC3Q,BhXCPy-PK90Qqce3iEqpJA,0.41371685
EjivzO1K8IJP8qCkX9U3qA,OZWskTOKCWvYejhu63gFmQ,0.89911157
ohGW3BDn067BReROypP4uw,O68JpOGWfjUUQvB7ONhNlg,0.43388566
vRjVhl3ONG2GfWY4NXJZbQ,bhmJrMRVc2sbk8XP00ravw,0.77582616
DeMB9AsAoUMskzRStGnZmg,YLyFQ9VVBoqqPIiUeDvVZw,0.37226617
n1M2Pr82_Zq1TDjW1Y6Dvg,u3ZPMVVEzneq8x856WksJQ,0.9321477
I35GTI8qAs65Qr_vqxS8PQ,NBNIUJj60tVBKvWHhy3egg,0.49843323
vs8aSP9ArwqAlb0LeCnFeQ,uGe2SkX3qd6WOfcvcVm9sw,0.8308592
Dkb-TJFNSWl4PYR8wEcWcw,yV5GOIgaB2U2ilb7kj1ybg,0.7648935
fV4b7lS8Vr1JL8V4ac8-FQ,TVjuYN1X2-k5R-f-4pdH1Q,0.6901424
Rdt-JiAN7Qlw3dJ7UVdNtw,qtOCfMTrozmUSHWIcohc6Q,0.8743348
is5vAvanYvmF-28i9no2LQ,q-v8elVPvKz0KvK69QSj1Q,0.7786503
