src,dst,score
NQ3lB5Gu73QTWCUc-dFYNQ,UUFaHGWvlrM8THo-EFsa1Q,0.45423946
C2C0GPKvzWWnP57Os9eQ0w,wmyoMUiW6YU9Audm0lACDg,0.7835306
wsTMXdFWIVBcts-dYck0Eg,ExoW-xCFqb5qVxLBqc943g,0.48220965
t4FuwFZQ8Rr6yfLk-pZlGA,J2J58O62z31y25AAqdk9Fg,0.8996206
apwx9mVErPHhQgxFnlvcjA,XuuUQeBcibvbFvWyFhFz5Q,0.33635366
n28qz1Lt9ROormO7eCooOg,-267Yx8RmdP6io2-qI4UcQ,0.87667197
vwLV4TkRMoghs86tB1Ke8Q,7Oe6ikklTjVBbEFw9emLcA,0.97819734
xDl9ZF3SckkZde_48W6WeA,50NpoMnfzpLtQ0ZZzjBoZw,0.39865163
wffnrXJoLppOlvNOZKU70A,zll3LTwpmtnVV0ilH37ENQ,0.4555088
ZRZCGSbYFKJj_16gA7d-Nw,6ehZ3X1gaHe-fxzndNRweA,0.3998914
DBHCFW3mSmmOEpONHVu1rQ,M9rRM6Eo5YbKLKMG5QiIPA,0.5484293
IucvvxdQXXhjQ4z6Or6Nrw,dIIKEfOgo0KqUfGQvGikPg,0.36051702
WJKocp9RE0KatUwh3_DkGg,KQMzfaaI9jfo68S4CsCifA,0.90465134
gl_f84zSpQsf4jZ_6S2LIg,MP5PG36M4h2T-rMfAKqM0w,0.5025106
fWdSq1a7GGUNJRZppoGOyA,EWkQxKg-KOzujC38Z_40wg,0.40782598
rJNDrDLfakSoZSYpeRO1Ng,KGcyC9KXloxW_6YMG3V-Ng,0.3991682
0EhPIlDozxGKpbbHRr6vZg,OhsCg_yTTSUiRvkTGiPyog,0.5158638
pjrpGQtM2Au3hJfypEWA0g,qYxGJKlYrqNgodzMWHaaGw,0.4494447
135DbbQnr3BEkQbBzZ9T1A,Lfv4hefW1VbvaC2gatTFWA,0.97318095
9IRuYmy5YmhtNQ6ei1p-uQ,L9ctmOPZFQDS4CsIWs9rxg,0.37767872
RdrvkrzDbXEXhxPxSp9GDA,wnO99pBbGqwqOoTQM25iCw,0.9386275
WC1QjEVkGosEW1dmX3ZGrA,JktkPizuRAA32z-m1UCsBw,0.8135947
JbF91KC0BU2zkuxufDTsDw,ISNbZn_lBKP7w1aGGaVyvw,0.8812073
HN4cOFmLJ5aKc3vPOC7W9A,lo_5VB41fnh2VizJpocQKg,0.9877742
myrcQ3h2G04Gv-ANG_oqrg,XOSfJK0UYFQ4XSUkVsZ-iA,0.36743054
uftVgvFArubrcsuXu7fEfg,xD0zXwapBausN9rwNLAXcg,0.76637924
lpA3p6tDMvQPyLgHcIzAmg,Ryxj0u0AW3mRsRypdYli2A,0.9808612
jnB_saJqNfOmVoCWquhAzg,jCerZmbitsWZsHKIe_VbKw,0.37215757
JesJ-LaNfr3pKhL7gWhDrw,J3ucveGKKJDvtuCNnb_x0g,0.90075326
W84DIF4qCKayUi6dVmvEow,IucvvxdQXXhjQ4z6Or6Nrw,0.45590693
nTN0IuRJIsfPZKVk-Vl99Q,6-g1Aw92UoDijvc4k-wWdw,0.6314978
nWh05uXTfV-L7s3iZon4Fg,e6iCOIhtupBCiw-VwBvJ4A,0.82262427
lpA3p6tDMvQPyLgHcIzAmg,aOseJnydZYD8Og00vWylqg,0.3921731
qtTJ7It35np4K14KOPLU1w,KQFl7xJx5N_pbd_0ObzKvA,0.38676947
6iQF02aNgeOk8s8dougtKA,eRDWzHCldd6YXypRECvHYg,0.7258718
E43QxgV87Ij6KxMCHcijKw,8okt1nl-g2RL3ylWoqj4tA,0.8441902
eZg60HZVrM5qgAx_3qf3qg,hdd74MAafrVX8PHoRponGA,0.026752792
cJh4F1zFNJb2wXCNT1uNWQ,oS2O8YQ31HTSTQgPQKc7Cg,0.89863974
yszYcfzs9iyQ4cAnE2sMvg,QMZhObocnRnQXHFok-4jWQ,0.92002296
YttDgOC9AlM4HcAlDsbB2A,4wp4XI9AxKNqJima-xahlg,0.43877283
cvwNVNGo7Kg3SptTPMBnFQ,RSpWZSdBox2Sc71Mmq_MKA,0
UByCy7oxeiqFKOLmGUVm3g,cGk2Y-7-gokJep-2QVNLAQ,0.06137997
rBXR8_0Z1LynE5ef_qAQkQ,S1w17ZVbzh0B2R5cSuPiAg,-0.09566428
NtD-rHQYR0Ke2uMGArABoA,hJ1ODk_lPKZ9iJxlxTOqnA,0.8837413
ZqtXeDIs5NdLMob8I1QkSQ,ZYPOEnpvnn_Q1Qq2J4Z7zQ,0.527287
hDSeawZ10uiqU8lZk6knUg,LY9sHT0o7Uc4qCMu6ze6Gg,0.3566261
ChtlfkE0t8y2HMpJuHD6OA,fYBkpsjPhxXhkxD2ep4Vyg,0.5760895
F6puJSuCPy1OCbNPL6Foog,gru76BjkRY6UQVcw_yAxiQ,0.7675984
3uWCWMWcrn8YSH_qBvlr6w,MdxMgdRLjUV2YS_U7LtqTA,0.9210686
h30qj2pHseSUAt083tEkCQ,suHBY06yKU8GZICWuU1k2w,0.26084366
wky4BZxCELi4PZcvb11qYQ,5sH6Rcahm4R0CdXfSIdOOA,0.9792054
c-1biwACMAHTD4AtOlWnpQ,ao7Jt5QoBWO15lGdZH16Kw,0.53685135
8zpZLEWweD0Tp6wLTzlZsQ,qlC607Cyp0Mj91vDFvkp3Q,0.9353331
j7Ew20Kh33lFEaUXW1rGNw,1pigoFijaHVWGrQl1_tYjw,0.37613264
Fh4u61G3oFPRj3eiW3N6GQ,CjHWRUKXhhley9N9NLS07Q,0.29294145
PLHqV_39uPZwmVVUgGWC5A,cvk-083U6UMNdNOboQ7dKg,0.5256601
AIHzJz0AvTq0FxCLtBhOZA,QuZbJquRtbY9O9JrB9NpxQ,0.8637527
1b-J8f6jfF8_LLuxv_H9MA,kS1MQHYwIfD0462PE61IBw,0
V7uS5US4oTf-S9u36HJQCQ,KN1MNPLVPUGsfaOssJQggg,0.86628765
oXYuRa_UDJqcfxfjOPRKxA,ZQYNombDho1PYfnEWFZevw,0.6406558
L06pbKGpU8WcQ5sz5QkMAg,C349hhMXsGVdxk6u-xf6GQ,0.48956504
qewG3X2O4X6JKskxyyqFwQ,04J_q_VhSBItxNiEAN-gkA,0.40951556
3OJEa4qXzjSOkD_Jqz8PLA,IKSmm5MzHF8cMhMolKaIOw,0.84845054
ElTyRGHKNkTcsZxlz7OTNg,ALw8EN21lby0vWtfD6JfIw,0.7875902
DK9eq2zjoESaXpXK7zZIUw,JQIZhoQB-Tg9hdBEj90m4g,0.41822383
QFpO0n1L1QqBpe35af9nig,H3iIzvfpTGavCv1hQwsgZw,0
Sby6oNlLRIDDT0_CByjV9w,YwBcX6HNMPB846jVGsKbfg,0.24057892
ltIBBgaW_cUC03T8YexWPg,AqNZpf9MxHwOVxckwQe-2A,0.07508644
WMMI5Q4Rmm1Rqdu0jOvyhQ,sHY6JcgWOHLP4vR836Esmw,0.9286198
-C-l8EHSLXtZZVfUAUhsPA,iS4NVHLQDt1IzmmMKqwy5A,0.8297511
ZWYmaGBHppRpuN16N1hWLQ,SsYDYuT792irBRoGpcOmrA,0.47838932
KVYJN6dR6NBo8FoPpJVN6w,2J7tYNd1tfwNw4iO6Uvfzw,0.8713666
TMyu0WW27Qp5Gdq6Mrx1ow,T0FDfB2urZuwLcedrip0oA,0.48388135
Xq6W2KM27mEBFJ7pgpFMmA,366hA3qywcaiC2njOF1AYQ,0.65318596
dDe8K-gvBXuqp2zXmUFotg,0FMte0z-repSVWSJ_BaQTg,0.7561067
nTN0IuRJIsfPZKVk-Vl99Q,3Av38uh8aHDvZMV_1eojQA,0.77812195
e6iCOIhtupBCiw-VwBvJ4A,MVvWOlVgOfRAtP41-A-g2w,0.8311525
Bb9qULivLDh2YGmupJgIfg,9TNRoAJwPc_Os0bqe6_S7g,0.64544445
M6Yt1e8zzLnLNzdSFz_etw,loOoIBFpGbkx8WaIpQndiA,0.35408843
AKXqbuifvfvNEpr3Qs51hQ,ZT104CI2xpMiN17P34hrwg,0.9277446
RKfETgoe0wuZds8EMDBw0Q,HyC3EtsSXUnL-RT5heMrPg,-0.037609123
4gALFVBvQGN9anKcAIlvHA,wnFWoQ63F9-ohUQ-C0AeIw,0.3952448
ID7ccpPgEZ-BdqO0lSFqnQ,GxGNAXumenO5lpzjYe3aLQ,0.8036188
R3jMcisnWU-gjjSXgWNXvw,p_azadim_uWFOXAhhKB3ag,0.64057845
rwY13WUv7F6gNS9InrAOrA,28GvL338IP1NZHmQMrK6gg,0.53516203
f3x6dINZolXO3OVbjKhiAw,31tFmzlYYAnpGpCUWdAvhw,0.13480799
U6OABI5xpj8CbWDeTcxViw,Wx7cbLDqYEL3_aVZwh82Ww,0.60811085
WJKocp9RE0KatUwh3_DkGg,JJzNjlYtnmlzOVsl5adowA,0.89403844
j5xtbqfOYZbLFd2p8EGi5A,bYo4ftNH40IX138DUYu0PQ,0.44225982
tH0uKD-vNwMoEc3Xk3Cbdg,Rdt-JiAN7Qlw3dJ7UVdNtw,0.9425798
EXKDLuYoZUKUNNNYA7TlGQ,DzyBToexbfik0zt7ppky-Q,0.7681089
4sGwJy5Oplz8QXLgD8dr2w,x4TwK62HyLeO56zGsSN0yw,0.9222931
0iF2SMtDR125gXCRycsmJg,SUq3r0GXuAO-je66Dj03KQ,0.13422495
HgNRKWWdOYXo28dqg63O7w,dmRueUwj0JMTlNZfTj3ZWA,0.46098864
kjaUSiRWhR9bF9KxOMbVvg,YEUpvvy_aUUZTWMT2hYuYg,0.6184123
el3TmKFEFzZOcNbCw2FNlQ,5NDk-q5mv8PIDvz83HwMVg,0.8994892
tlRBAtzy5i1WrmhtSqyK6g,J9Kur51Thl_6C1nEPXH1hA,0.74818665
XdLf7dZH-6kEcZMzo-lG8A,ZqO2776PGEMZRjsX-mfXNw,0.9151308
Y7zcrexjP8dlang0-gsQkg,WeVkkF5L39888IPPlRhNpg,0.9742521
GBqCVQup28CA4pUlZOFLJQ,bRth72dQP2BmL_D7gho6XQ,0.31783244
QmuVgaQkkQwdzQtUI0cHmw,aeELJ_VPa0JYqekZhzLEBA,0.4764281
P19z16iz5I9Hh4T99pY8Sg,eMY_96BmZ1Bn-fJbaCXOEA,0.7156258
EO1Cz15wYnHQ0aGc9T6tzw,liDy_VOjCGwHeN1t5HT6bg,0.7705195
vekZnPvP0s9LT8lEvGXnKw,RM_KDxowJ7uy7avXfOOsTg,0.20917113
Exa4ztuy4tHCMTn5gamQDQ,joeTBb_puJ-joVAnIJT-6w,0.8721576
XqWiDEMPFDZcbF4exyre8A,oGOev71yHBqmlt6TbA7m1Q,0.2625082
LJUzEFS7ZjXfjCehg_AJFg,TBhrh-7I4TjDlJLVkW6YRA,0.18197416
GaTWkVy-pY6phZOqW6ykuw,ByMtl2RrD8ZL4v6ySCXpJA,0
cHdSQISeMpp8HlCWgNb1QQ,SkeqMYpoLPJZ2_gqkpKN7Q,0.46911234
EG6qatWgJ2WTJnzBCCH_Dg,k4M43lXJuQMpQW65DTqzIQ,0.90201604
8rvIqoHN_pPX3oRwdrcrlw,8lL-554wLEOxCrroFa4aeg,0.3058113
0d-LxbFKaLgBmtSn48jaAg,AfKiTL7jvMOWlSqfDjkZ_A,0.09095231
bDcmdEJsMDVV5o2eiLtaGA,OZErOKA1RaH2J6flZhU-zA,0.7237947
P2E31XC7SP4v_3hXC2o0Xw,HA4KqFmrY7gzBXzAhmS2bg,0.9760366
evxG8WxjD7r0Z7XIjXWHmQ,1l9p01i_mCPtCviUg7aUkQ,0.51725686
R331t68FPezqSA5ts-c8CQ,U5YQX_vMl_xQy8EQDqlNQQ,0.35852602
ESSWEfZZp8vJpldwp2G3bA,5S8awuCJpaAFvcYlMis2EQ,0.92737335
VxVkKJHobs_UnzpGIc2KjQ,cajlPtBnHaI06Tq7iuovyA,0.32300344
zISSIzkNWqBlPfZ_YvWD1A,s_FAHFKUl4YqNofYZC1NYg,0.4981785
YLeDSZ1Nh1N0hNsSyQdE3A,dfQ1NTHZy0KZhOfeFK_nng,0.96868867
oWd7wL340Z9JiGf5Wu_bSQ,6urS-vMeMNMw1ogB577H7w,0.883408
dBnJRijnETwurIw6VFBELA,EK8TCpE_e0wOhOtuiHj6Ig,0.4592334
Kij3NAKr3xqUF2ylKH-5HQ,eZeBuiVZWT7u3SktO7mv9w,0.46622884
TfNJXaml3bYExMAMisHDcA,rd602yJ6PJ4S0uCcxXnVJQ,0.3647659
UmXzwFM2OkZHWJ5cJZlqkg,eB0g1fEiJh-osDKTyPiCdA,0.9436208
wd3xoNaDLib8dhQ7BxUl6g,1Dj1VmFzA-t9fT8d4ExJAA,0.9414121
0AnezUtzwmaeAYSMvDdLmg,0J9mtVJ4_QGsXYVK8qJzOQ,0.89471024
abSoOeYSGLzoRaZh9PE82Q,WODq_YL4Y2CpiWg1Sxd3vg,0
0tvCcnfJnSs55iB6mqPk3w,A5A34ixb-yy6nwL42iZsnw,0.87219566
4LYFy4BZot6YrP3bKUsCTA,R76K_BIxuRLoaIXmCqMm5A,0.9703931
7G8w2SnaC-qDVQ7_GqTxMg,aK_IdNCJUdk2haKC3GuM_Q,0.5469055
KGsXnYHvYddGaL_jyl0DMQ,F78tJHr0qW6FsYBtWMmLpA,0.6660109
MMf0LhEk5tGa1LvN7zcDnA,gZkH42xcx6TYgHwPNGo0rA,0.83670133
q9jCDNZDRUYl2Pwlgxocig,m-BZLIIh5PCAKnzH0qj_0Q,0.96404237
D4C_M_i6lz7tWurRUaO-XA,sBgR7lRY09Ddmv2I7e9hqA,0.8465031
MkFySOILZ4yhADa-0tZWZw,BN_atnvFq4KfG1pa4B7hLw,0.97173506
Z7bVH9Ewh2abFOJiA1A73Q,lZ0I_WnH5CABV4XYw1vM_A,0.81849104
ZlDYPORxTpNgImmbwIn3Dw,QYobbHEmhLGuS6QDqVRTLw,0.94761586
k4wdyggPb3eCcPxK9DVcdg,BjtJ3VkMOxV2Lan037AFuw,0.56379324
VWTcMS7sVldSDN8KruKx8Q,5P_eJ6fHecXKvrZphXsIpQ,0.6325452
YORJi2JtQg5Mo4nmKOXzag,UmXzwFM2OkZHWJ5cJZlqkg,0.961072
sev8XAmqrsQeCVZUMk693w,qe1GaPBOSOXqCVIuQRYvKA,0.6605505
lluNN1aQlFN7NQQ2BxFBUQ,VjVO5Th0UYmDnI60ciN-hg,0.4564742
JtwwBQe6pk5z6Cbf8U98DQ,4EL-z2ZTJeX87Qus9zHI5g,0.8645236
7tpZVkiYuMbDP4-NufK2Iw,hyIVFPfm3TyPWQf0Xh9u1Q,0.96303344
W_C_f2WHktdfO01_x-th5w,wGGdj_gh-wwejcYmjf_tbw,0.16604382
SMyoW77hy5Ei6nhq1REZqQ,J9c0XM-wV_KQmtZYxvIFFQ,0.9507401
8drMKNHWavs2g6uf0pLtvg,oazuTtSyKV6zrhbsgbdbUQ,0.8052488
K13Ty9e1hnskD--_DykWMQ,qe1GaPBOSOXqCVIuQRYvKA,0.9219045
qewG3X2O4X6JKskxyyqFwQ,f46vtq8LawHpROHUA_qlYQ,0.6562475
D43OWyfzIQjL8feJpYh2SQ,VzBoi7n5pee-iLx5dc5BHA,0.7335469
zGkV6oQX_ZydoqP1W0a6AA,rq-BzoHF7EsCXMWMnhzDvw,0.42188805
PkeDOqXbgEOkR-aKUHoQ_A,pou3BbKsIozfH50rxmnMew,0.9057722
Kc4sxiCwygidx-HIrJAOpA,w8dy-ibFrNXBfA-TdQDCIQ,0.89686835
7iMtMrJcjumLLMhGr5J2Fw,WEJ8Q15zP7Ibo5XM2MezFA,0.6630637
GaTWkVy-pY6phZOqW6ykuw,FHcn_p7YSl6Nc9G1q43dtA,0.4163213
wUgRsMwL-BCreuMBgmFdWg,htOYuRL68PFjVaBG-D072A,0.91932935
quH7oYf3C-_klKjP-cklCQ,XyJNLNjWDCywkFaiWmPp_g,0.107186064
RTLyNTkD8_d_wLom5cD1yg,SOwzdpHQAb2VN1667eGJBg,0.300635
SsRlT-snVvcO2h0lhexggg,YttDgOC9AlM4HcAlDsbB2A,0.53242743
6iZ4KZDyIimYFUN3rbRZEg,_cj4j6-FUBda7AvWrclHTw,0.9628666
p_azadim_uWFOXAhhKB3ag,yMI4vNI5CWoJWmqjxJRD1A,0.88642853
hLlsWrlggWuhPir4BbLGHg,9bcFzhy96znoZGpZnjChJw,0.9053546
VdUK_Vy2G5aW1Fru3s96Gg,GFJu7Q_0ZVRtR45rFB8qTg,0.24795347
VLZJeBCDmNuZ5ZvraLuAOg,-GEe27E7IE_2ViOn5hTphQ,0.70525974
77lef7kKkoOVupY-7AmieQ,YpGt3hdq5adPlEFn9fQ2Zw,0.5013127
Wu0yySWcHQ5tZ_59HNiamg,Uwu72w77MPox942_GnCS7g,0.9039785
PcvbBOCOcs6_suRDH7TSTg,kR5p8iCMlGm-ld-uq0FrwQ,0.67496574
EJ7ZhRHsMWj8du77LX34gw,8959F5stCzJWI_I7dgxurg,0.87433285
f__9p6lo6hmwnAEh3yorsQ,GwWjnIPiaw9uBOVGC8s-RQ,0.74169666
SUhOatJ_INjP3qOXNkDLcw,6yD8DrSkVCI-u8u5MzLCgA,0.5681616
rrTmcv7FtbwgjAinmS9uTA,w51xb8Sajlz3f7hbc95HnA,0.5326332
U0WU9d6gpMNkO_tPXK58Sg,YHdXkAmndIfuIczWOnsjeQ,0.73766637
QFAIQj5-qE0wAjBGwXDSzQ,A8HJOD3JPQ0OBtueICttCg,0.37975928
31tFmzlYYAnpGpCUWdAvhw,Umm2cn1RHHUduLTuwwBLAg,0.46740347
TkAgUg_BMbBrR_zgNtaqWw,3G0J15bNMGEDlR9K_EAFdA,0.88583195
vARpt4o6zdgcm9WGJeWeTg,gLVHvX5FtcP-GoOnrnQwng,0.30231744
QQ9h6-iiiofm7-wN--zKVQ,djP46l4v0TQTqhLa-ZB1xw,0.5248283
EJ7ZhRHsMWj8du77LX34gw,Tsm8VraTp5OGyVALtUiCeQ,0.9437254
3DvyCdzhr3PKbfK8QyRIoA,Lfv4hefW1VbvaC2gatTFWA,0.8364108
XChCfeJ6Yx2NDJIpIgRhyg,ayHvt_WaKGO44oe6BbgSsA,0.15643412
Xwnf20FKuikiHcSpcEbpKQ,dIIKEfOgo0KqUfGQvGikPg,0.50114405
jRyO2V1pA4CdVVqCIOPc1Q,UYcmGbelzRa0Q6JqzLoguw,0.955407
KFWOn7x19RmrO6kzTJYmrQ,dLrMDYQ9TwfodJxYLfaKDQ,0.9022484
deL6e_z9xqZTIODKqnvRXQ,epkRB3J_oBEiyiwahvdmGg,0.7996551
gjhzKWsqCIrpEd9pevbKZw,JnPIjvC0cmooNDfsa9BmXg,0.8766079
rv9d5TcnnxuOCX7ole_Clg,MzIzsHa1kssFkviGufm-dw,0.42001867
d5WLqmTMvmL7-RmUDVKqqQ,PFhGejjJ-IHzM8XeZIXgIw,0.94889677
BjtJ3VkMOxV2Lan037AFuw,nOr3_aq60yivqgcso_iDMw,0.76052624
pJ6QpV-Pvwk5k9hb2ZgxuQ,clSor65-ie2nuNmcr6tUUQ,0.44326684
bClP7vxyjihBkNeHgS8fSA,DJuCp6NVHAmfolqDAsSQpQ,0.6914637
lkcyRPkigSNZRfEaqdHAdw,zFilldFT_xzPHw4s7Bip6w,0.3740269
gTPr6cipe-UJagokxYQgJw,qIaaC45wJEpOxemG9yrPug,0.07626063
eC0Z-QbCSx2Q3ep05dUBgw,NBNIUJj60tVBKvWHhy3egg,0.7907112
X8vs8UBdE-ptuBL2Wy34MQ,VsSra5pbf8g-a_pltPQ2SQ,0.13713597
bnPpoAsVbULVN8EsUYGGCA,PiXtWJXoREtHjwXhJisDxg,0.40001607
O-CJSgFUDt0LqqsGA2zKqg,JQIZhoQB-Tg9hdBEj90m4g,0.49748403
3o7Rptti0q_Sxaa1a8xOYQ,NwPnvTALYMNZgdiwHHkuAQ,0.89535296
8R-yPVsE2bHDrY6xORQ5-A,F78tJHr0qW6FsYBtWMmLpA,0.92068887
u_wqt9RshdZsoj8ikLqoEQ,D43OWyfzIQjL8feJpYh2SQ,0.8019753
NfU0zDaTMEQ4-X9dbQWd9A,Db80SCez0BdYaHdC0xmzoQ,0.33689114
Rs-HbyVraRCP2X4ey1t-IQ,mBuhgyQ6Wix-1CKMJHbQag,0.42621735
A0j21z2Q1HGic7jW6e9h7A,zFYs8gSUYDvXkb6O7YkRkw,0.7997634
rK4I1CJLXCQSZIhigdJcnQ,WHmabbfgdSW-JrOU9ePMrA,0.9577612
-t_NMHCo1mz3OncK5WMpbA,rwY13WUv7F6gNS9InrAOrA,0.59377396
yvXEJcXRtffR2GuWULbRjg,-iIMDjt_SjHYVW8O5DnCFA,0.56910485
zuFF5CTsZkacie2X7RP-0A,B41w9LUYQHbkTjFRfpHEjA,0.96881497
90V4Bnfbgb40wOdPgWiIKw,OyIIq8yidqENbINqedrI1w,0.19877852
Wi0VgIrbb8vqU6weyVw6tg,eSo5hmAF_UW1N5XFsx0q7Q,0.8143378
py-iZIUeIVDFiaDGpPv0TQ,7PjxrDahKrDRAklii0unTw,0
TgCLIZJnI4k0KFgt6hGQeg,yvXEJcXRtffR2GuWULbRjg,0.8525851
dIIKEfOgo0KqUfGQvGikPg,0rOldmzos1vjkd0SmHbKZQ,0.62717724
Kx9uCCOGeeQZMaVk_68wWQ,bLNS2BFfa9PTxCbT5jJztA,0.20372525
CzKDjQdYk2j0ZFxxWspwIQ,dIIKEfOgo0KqUfGQvGikPg,0.56086653
NWa64aFY8zdXsmCxdXaWuQ,smPice-6_Y6-LvG-bpePbg,-0.05824052
WJdXYIM5cphh_28C5Bhnfw,k2RPYM69kQRKuVlK97H6JA,0.9654153
eujtZMdyJFxCbBoAZhcrEQ,rBYkDNESKXorIlc5j_TSbg,0.9292178
U-nR7ND8CDN2x8ia73CH2Q,xhhE0txKwQtRzgQVVdKkvg,0.95402765
XkT-olEn8rMUp2M4MJhW1Q,63_inzeNX6QGk5t6jASAjw,0
wzyAH2F7kvh7Mnd_cSfv8A,VmLgwBL0WES_efM1Lok_1A,0.4249595
mM9wn_u6-kx0Q92nHuWt7w,HpzMECWPO4H1fJihiMG1Pg,0.85513264
RPyN_nOqI57g6vyZZ6jISg,mozIJiSwZEstyVJPIYW7Gw,0.35836607
nkX9riHbrASlZcTfnAMGiw,2y64xQPoLB5zFhtfPDT0VQ,0.31647876
3nDUQBjKyVor5wV0reJChg,JXHrhT72U6sZJQSkFfNzjw,0.9491289
wlc3ueOUwo5e3NFqeVWeDw,gthdAFBTwFeOrPZQKnlvUg,0.51752704
QR99aQMnLLRWQ_1dva9XiQ,OP2AJx9pDcncUTTzvPCmnQ,0.23911722
KCR6R09YuGp8H4WR-JZY3g,vCYPAeCFE7W5tdn7fVtsBw,0.4444166
zfehmRXNW0f_x_BpmJ-T5Q,dpyvUkvuxAgA24wXHxAbRw,0.5134959
Vs98NQzv1_vcRoVJadFDcg,ddDPOUDTV3RdwkRuYu1GLQ,0.5662067
JktkPizuRAA32z-m1UCsBw,Cfwvos6oFlDquGiI2Qy1gQ,0.89812255
vNkPEJwPQ3Ecg8qHj_cVMA,MsPt_Q67nOaDguue7_97yA,0.25964338
owt0p6Z4iZ6ylvbMWIO-qw,3wB-JjsUjkvdNUDRnChsVg,0.6277011
NsegE9Mqm3GCQeSx0v0tYw,Wi0VgIrbb8vqU6weyVw6tg,0.83373004
UJ6YMr7LDRTqZ12CKghNHA,FbsMIX9mS45lpqnLMZgd7w,0.09167593
w7RP1MZad3YO7Vjgp3s3Dg,DKdttAvXagfAfNFIKeApuw,0.60478735
SrF972IxsELYQ3eaWB5X4A,RBZ_kMjowV0t6_nv2UKaDQ,0.66568875
Gs2sRbzk3mX-hgkDwlbK-g,dGUOe2TBchiGvU1BNkmTog,0.9407459
MI7IJHdWfX70XbaofFTo4Q,MEQLkSVtkhuDo79vJys4GA,0.06027942
b1wjZL3EBm4h2vbeXjfcTA,N044aCKJv3G5WuvwT5AJcA,0.96442795
kiet7b2fJ8mN1zqTmyLnWg,_5HFgadpCIaSVINVvse2Kw,0
3MO--ENqKScLFQFuW1751g,m0Y9cnGMwIuqxQq92Z0YCQ,0.41018158
1DsuFRjdW0gDA23Xswzoqg,ISNbZn_lBKP7w1aGGaVyvw,0.90926427
-RhRXVW9z9fs5zzxhFfnHg,UmXzwFM2OkZHWJ5cJZlqkg,0.9469284
x-kM6aQxPoYHC-thj88OEA,j9Z1dcoZrwn8Ul9JTnjjug,0.41164175
_AJwWscnIRVtdxXuYXAHWQ,mIysRk_cJ5K_BMZ-r06TFw,0.9733748
W1pBNUkuskuLM373nQJ0-g,sWKaLjpYG6VABf23CXDhyA,0.82708645
jcURiDqCLY7AOqo8KClJnQ,oIxsWOWytMmV4bf_ffo01w,0.95717776
OCvJlFXTM4EUCgiBVutqGA,YHdXkAmndIfuIczWOnsjeQ,0.7415548
qq6PrRpPn4yr9pvVIrOsSw,0EJNWlsatHyfSr2jJ3BJ6g,0.4249087
8fsZcLADFrPTbGrFqMACpg,tjTrsF-CpDnTcclX-3sCTw,0.4298013
2D70VJD-3KdN6wRofTMT6g,Tf3VaWx72MWrLJiuaEbftw,0.19024861
2Rw4bXIrKd94be-BXMzoyw,EiT_pSuIb08oRn4CfwfMJg,0.3096352
5JngQy3tBMtJnH5bTJvynA,1EeZN3nAp4BI_ocSdDO8Vw,0.70166725
LWinqJdSeptUcP2jPvryhw,KQMzfaaI9jfo68S4CsCifA,0.9027904
NV7Iqq3yQEN1_WWt5qDsCQ,KqItBIJXO_UhZ6MktvuI0Q,0.3347532
4LYFy4BZot6YrP3bKUsCTA,YGTD_ZwgyLZNBjBA3bMWag,0.29534626
deL6e_z9xqZTIODKqnvRXQ,23o7tyUGlC6FCDVcyqLeFA,0.40709725
OCvJlFXTM4EUCgiBVutqGA,c2WZFb2MiYCTJUNJ0tU51g,0.62808913
GlxJs5r01_yqIgb4CYtiog,TibBhm-fbksozIDFD8wjPQ,0.8841928
vwQc8tSMnWope9XU8kNtjw,raqTx1Tj-wTMs25mcDPMxQ,0
ZpDAjYbxN-VGJja23WQyiQ,psqGxCybfPIOsuuMHyPn_Q,0.57064867
moj7DUHkP4j9yfwFm-oOHQ,MMf0LhEk5tGa1LvN7zcDnA,0.81532294
ycT7ou43qJRDI0PHpayRsQ,5BpOyawXDHN1_YKd4i9QbQ,0.2432224
aK_IdNCJUdk2haKC3GuM_Q,ksYpOznbD-22wYpTiacHwA,0.42904705
PsMejLu0T73PnFvKU8AICA,1Z7-2FZcW6wgxqxixtFLMQ,0.14062151
FATVhcCz45TXIx7mAMGRmw,A0j21z2Q1HGic7jW6e9h7A,0
__2Xu2F0Z1gAodYpIdOsCQ,aB4UQOfvJoCJ2FtCDDWUzw,0.8918035
AtDUaCAPuSKR6E6QaSmmow,GGTF7hnQi6D5W77_qiKlqg,0.5947773
WEJ8Q15zP7Ibo5XM2MezFA,TdSeeuT8QMQ7Q1XltdRNzQ,0.933014
1x89yXeDnFTcx0L_z0kvQA,3gRfkaVcEWri-Ju7OQX7uQ,0.8385115
EGrapJ-DfBbnEi3OSS2mRg,Y5jHps98pJeAuBN1pTad6A,0.80075914
vCNi_1IjJKFc-ih07FdEbw,a85qPvr6L63PF0v9Zs8ZAg,0.79889077
xUIbE87guZ6l2DM00fbChA,WXDj6mmyrJi5q5nHKJ6H7w,0.5133553
U7R92hSLRQQv7miQdv6Wrw,g1AikAjazVQuHUlQA6UR2g,0.7767346
F78tJHr0qW6FsYBtWMmLpA,sHY6JcgWOHLP4vR836Esmw,0.9474858
cQMp_rtB6lak53dA1GG3Og,XgovvWi4l6R6iPiPZMBtAg,0.6418263
3NnPbhmv_vEfPTBp2pnn9Q,qcmxfx2nWxpH2XtADyCrDg,0.79772335
