src,dst,score
U-nR7ND8CDN2x8ia73CH2Q,i_DR3vdE73nVm2GlMbGpGA,1
U-nR7ND8CDN2x8ia73CH2Q,jtM-lajwSwW65wJRaMuFxg,1
U-nR7ND8CDN2x8ia73CH2Q,m2hoX1s_gfhmWm82ipNW3w,1
U-nR7ND8CDN2x8ia73CH2Q,oJaGizd-tV9_CEWGcKyukw,1
U-nR7ND8CDN2x8ia73CH2Q,os-sDQoh-hCt2Lg76z6ZUA,1
U-nR7ND8CDN2x8ia73CH2Q,rBrkrRQ7Tqd5QQQ1R1ZHkw,1
U-nR7ND8CDN2x8ia73CH2Q,udpfGxriuoBdWRBdplJl-w,1
U-nR7ND8CDN2x8ia73CH2Q,vWP8-aQX0rYJszqkWVL7Ew,1
U-nR7ND8CDN2x8ia73CH2Q,zgV0ZroIF956gw4cul8MHA,1
U0WU9d6gpMNkO_tPXK58Sg,-8syaSLDbMXW2F2FApVgig,1
U0WU9d6gpMNkO_tPXK58Sg,CjHWRUKXhhley9N9NLS07Q,1
U0WU9d6gpMNkO_tPXK58Sg,E43QxgV87Ij6KxMCHcijKw,1
U0WU9d6gpMNkO_tPXK58Sg,EG6qatWgJ2WTJnzBCCH_Dg,1
U0WU9d6gpMNkO_tPXK58Sg,FIk4lQQu1eTe2EpzQ4xhBA,1
U0WU9d6gpMNkO_tPXK58Sg,M6uDHCxhZybBdngFuBmrHg,1
U0WU9d6gpMNkO_tPXK58Sg,Z0GA65zCMI4ska4iHRr8Bg,1
U0WU9d6gpMNkO_tPXK58Sg,dLrMDYQ9TwfodJxYLfaKDQ,1
U0WU9d6gpMNkO_tPXK58Sg,dOFyIGbyfB69VB4pnoKqQA,1
U0WU9d6gpMNkO_tPXK58Sg,eOIMO2wT_WbNqmavhnCRxw,1
U0WU9d6gpMNkO_tPXK58Sg,hWDybu_KvYLSdEFzGrniTw,1
U0WU9d6gpMNkO_tPXK58Sg,iAevEfcmtCr2cpd6IRqnTA,1
U0WU9d6gpMNkO_tPXK58Sg,i_DR3vdE73nVm2GlMbGpGA,1
U0WU9d6gpMNkO_tPXK58Sg,oknzpMgHOnbijayveG-PKQ,1
U0WU9d6gpMNkO_tPXK58Sg,q9jCDNZDRUYl2Pwlgxocig,1
U0WU9d6gpMNkO_tPXK58Sg,qUL3CdRRF1vedNvaq06rIA,1
U0WU9d6gpMNkO_tPXK58Sg,r-zUIQPaHzvIyL93wQaoiQ,1
U0WU9d6gpMNkO_tPXK58Sg,rKkpHJkJ27xOwnhy_bMkvA,1
U0WU9d6gpMNkO_tPXK58Sg,rt3PC7WCgCKsoufmQJELfw,1
U0WU9d6gpMNkO_tPXK58Sg,s4cki7AiOrOjb5r-ZpbJUw,1
U0WU9d6gpMNkO_tPXK58Sg,uG35h72BAMutvXAWdRpqCQ,1
U0WU9d6gpMNkO_tPXK58Sg,vRjVhl3ONG2GfWY4NXJZbQ,1
U1XB9-3lh8Z3Eki6qU-v2g,n86B7IkbU20AkxlFX_5aew,1
U1e7IE9A_358yG4pNBjmMw,3NnPbhmv_vEfPTBp2pnn9Q,1
U1e7IE9A_358yG4pNBjmMw,AmMd7xpnaf8axS_roCBFRw,1
U1e7IE9A_358yG4pNBjmMw,FZTkBavnUWVQRK3ULOxePQ,1
U1e7IE9A_358yG4pNBjmMw,WG3w_73scm_JUWJ_3Lgn0Q,1
U1vl4SQzO3wTAWlYVnSjnw,0TJ01iwzVLXtr_EYcfqoWQ,1
U1vl4SQzO3wTAWlYVnSjnw,4ONcRRisDZkbV1cviA7nFw,1
U1vl4SQzO3wTAWlYVnSjnw,CFB9glegliFCT7dJxdLNsA,1
U1vl4SQzO3wTAWlYVnSjnw,n6aExZyJAWFgvaSqm0D9MQ,1
U1vl4SQzO3wTAWlYVnSjnw,nRqax0w7ltvYe9PlU8C-Qw,1
U2Zysz5TsKftsETEdq7J0g,kbJeRTki8F984KdOlibxzA,1
U30MueFijfpUGbW39c1Arw,18qEoFOVEernpVLh97PQPQ,1
U30MueFijfpUGbW39c1Arw,KxGeqg5ccByhaZfQRI4Nnw,1
U3JxaX3TySooO7JHndcnHQ,oAil_gYOXUhqWnKA8SwKsw,1
U3Su5FLssAUKNYonpzIgRw,oUK6Xs5dPPnP4whFeZExGg,1
U3Y7xT8KZwQilb__FGHeIQ,BVp7lc3ljjQUqipC6t1H0A,1
U3Y7xT8KZwQilb__FGHeIQ,CQ67NJigSe5-uBDX3b_CUw,1
U3Y7xT8KZwQilb__FGHeIQ,CjbfWpCRLbA-L_eS_ztd6Q,1
U3Y7xT8KZwQilb__FGHeIQ,CxDOIDnH8gp9KXzpBHJYXw,1
U3Y7xT8KZwQilb__FGHeIQ,PGeiszoVusiv0wTHVdWklA,1
U3Y7xT8KZwQilb__FGHeIQ,WeVkkF5L39888IPPlRhNpg,1
U3Y7xT8KZwQilb__FGHeIQ,i7QG1ixeuFwpemeLvmRKHA,1
U3Y7xT8KZwQilb__FGHeIQ,i8A3MWU33_mtMu3LUMlnWQ,1
U3Y7xT8KZwQilb__FGHeIQ,orh0HRUNCWuQMt9Iia_osg,1
U3Y7xT8KZwQilb__FGHeIQ,uz5-sq6wHrXScrIWb8r1Mg,1
U3Y7xT8KZwQilb__FGHeIQ,x4TwK62HyLeO56zGsSN0yw,1
U4ERp63gvcIeOis8UdtxvA,TgW-w80-ketnwdUsjsAaNw,1
U4INQZOPSUaj8hMjLlZ3KA,3nDUQBjKyVor5wV0reJChg,1
U4INQZOPSUaj8hMjLlZ3KA,6pJICQMKi7CjMIKU-y9oTQ,1
U4INQZOPSUaj8hMjLlZ3KA,9E35LB29RXJixo0563Iwew,1
U4INQZOPSUaj8hMjLlZ3KA,A8TRpa--43-mbig73xfhrA,1
U4INQZOPSUaj8hMjLlZ3KA,AyYKTOCL5qM8589oBsqbfA,1
U4INQZOPSUaj8hMjLlZ3KA,BjtJ3VkMOxV2Lan037AFuw,1
U4INQZOPSUaj8hMjLlZ3KA,Dkb-TJFNSWl4PYR8wEcWcw,1
U4INQZOPSUaj8hMjLlZ3KA,EXKDLuYoZUKUNNNYA7TlGQ,1
U4INQZOPSUaj8hMjLlZ3KA,Exa4ztuy4tHCMTn5gamQDQ,1
U4INQZOPSUaj8hMjLlZ3KA,HC5zLdut4caN1VPqxqRsMw,1
U4INQZOPSUaj8hMjLlZ3KA,HJj82f-csBI7jjgenwqhvw,1
U4INQZOPSUaj8hMjLlZ3KA,HUX1p0y71x_j-5VWz4tB0w,1
U4INQZOPSUaj8hMjLlZ3KA,IGBilULpgNHfKitLfrs7Hw,1
U4INQZOPSUaj8hMjLlZ3KA,IyIsFkVY48JWa01inv-7zA,1
U4INQZOPSUaj8hMjLlZ3KA,JADdo9NEeO5Az9aOYbyvZA,1
U4INQZOPSUaj8hMjLlZ3KA,KXkl7tyD1G0uv5v9ddNYmQ,1
U4INQZOPSUaj8hMjLlZ3KA,KbwOwQZTOfrtaeJdmucALQ,1
U4INQZOPSUaj8hMjLlZ3KA,Lfv4hefW1VbvaC2gatTFWA,1
U4INQZOPSUaj8hMjLlZ3KA,M3qIP9DM-nzyzvEndNm14Q,1
U4INQZOPSUaj8hMjLlZ3KA,MMxRLgkd-MgwowmggmR2Dg,1
U4INQZOPSUaj8hMjLlZ3KA,Ry2eEdDFbB3jCd-puLq0bg,1
U4INQZOPSUaj8hMjLlZ3KA,TZelLnaGbHgaG7LBI6rfgg,1
U4INQZOPSUaj8hMjLlZ3KA,UmXzwFM2OkZHWJ5cJZlqkg,1
U4INQZOPSUaj8hMjLlZ3KA,WXDj6mmyrJi5q5nHKJ6H7w,1
U4INQZOPSUaj8hMjLlZ3KA,Wx7cbLDqYEL3_aVZwh82Ww,1
U4INQZOPSUaj8hMjLlZ3KA,YJNVwDdzwjwhptzh9y2vBg,1
U4INQZOPSUaj8hMjLlZ3KA,YJsjA7msCI4-Dh8_pDcSYQ,1
U4INQZOPSUaj8hMjLlZ3KA,ZQYNombDho1PYfnEWFZevw,1
U4INQZOPSUaj8hMjLlZ3KA,ZcFB7xOpJufgX9hHPFh9mQ,1
U4INQZOPSUaj8hMjLlZ3KA,_ABftW6CZdx4iMdHaCkiZA,1
U4INQZOPSUaj8hMjLlZ3KA,f-ysez9SJSosLUON1BihWg,1
U4INQZOPSUaj8hMjLlZ3KA,j3-k0cY9lniKOrz6B7tc-w,1
U4INQZOPSUaj8hMjLlZ3KA,kwIhn1_cnQeUaLN0CuWWHw,1
U4INQZOPSUaj8hMjLlZ3KA,mEG14db1rX4rV4J0hdTABQ,1
U4INQZOPSUaj8hMjLlZ3KA,oS2O8YQ31HTSTQgPQKc7Cg,1
U4INQZOPSUaj8hMjLlZ3KA,rKkpHJkJ27xOwnhy_bMkvA,1
U4INQZOPSUaj8hMjLlZ3KA,s-591-mtIyP7F1Lffw98jw,1
U4INQZOPSUaj8hMjLlZ3KA,ugNQV0isqQSAuuGzoK87sQ,1
U4INQZOPSUaj8hMjLlZ3KA,wFDewm6fvtVRZ0te5em63A,1
U4INQZOPSUaj8hMjLlZ3KA,yV5GOIgaB2U2ilb7kj1ybg,1
U4uRuI6ULB4uhTux5w5Eqg,qvin_pYaNyLidXR3N2T27Q,1
U5YQX_vMl_xQy8EQDqlNQQ,4xxsMQTIV0QVnItrbaux4g,1
U5YQX_vMl_xQy8EQDqlNQQ,CxDOIDnH8gp9KXzpBHJYXw,1
U5YQX_vMl_xQy8EQDqlNQQ,GDinbU4IRGh7f_93-YxvoA,1
U5YQX_vMl_xQy8EQDqlNQQ,XChCfeJ6Yx2NDJIpIgRhyg,1
U5YQX_vMl_xQy8EQDqlNQQ,jbiI4WJrvhE0ia0mEKvz-g,1
U5YQX_vMl_xQy8EQDqlNQQ,jnB_saJqNfOmVoCWquhAzg,1
U5YQX_vMl_xQy8EQDqlNQQ,ky3DB9i9lDJ7OAZdkZyv7g,1
U5YQX_vMl_xQy8EQDqlNQQ,surYJl8z-WOxqroyYgvmYg,1
U5YQX_vMl_xQy8EQDqlNQQ,sya4uhCAC9cCakEUjyEfKw,1
U5h_uI2hKIAMpr1rTPVDVA,F2av57ztcbYiPADtT-YpdA,1
U6WTRuW_U4Wt91hTo3dGBg,LPTq2-fZ9_TsG5o8lAWCGg,1
U6WTRuW_U4Wt91hTo3dGBg,lCmvpQfFpdxhbWVM59eUCg,1
U6WTRuW_U4Wt91hTo3dGBg,mwpqciBkHxE2MBw4bjKqpA,1
U95wccXN_J8JwA5Ktlu8tw,6MM9Yqn7UBM8tmpSHQHAAg,1
U95wccXN_J8JwA5Ktlu8tw,7Ri5xkuj6rMvD8F2zjWFow,1
U95wccXN_J8JwA5Ktlu8tw,CLfqC-AQJLkmOHV3d-KCZg,1
U95wccXN_J8JwA5Ktlu8tw,U1vl4SQzO3wTAWlYVnSjnw,1
U95wccXN_J8JwA5Ktlu8tw,ao7Jt5QoBWO15lGdZH16Kw,1
U95wccXN_J8JwA5Ktlu8tw,h1UcaSPIPpQqMiWf12Csqw,1
UAlZb-ZsAOL8MvEbcSUHSQ,l6BFD-NN8WD-pGh374WtnA,1
UBVW6XBaHRh-F6tbGi7h8g,9gZ4pQHdK6v8xMLig6EEFA,1
UBVW6XBaHRh-F6tbGi7h8g,EXKDLuYoZUKUNNNYA7TlGQ,1
UBVW6XBaHRh-F6tbGi7h8g,F78tJHr0qW6FsYBtWMmLpA,1
UBVW6XBaHRh-F6tbGi7h8g,KTK_ws8lu_TWfR7DtDWjMA,1
UBVW6XBaHRh-F6tbGi7h8g,OPHtdryCpZaooJ_kfJlDxA,1
UBVW6XBaHRh-F6tbGi7h8g,sHY6JcgWOHLP4vR836Esmw,1
UBnXk1IxefJO1RdB7V3FWg,Oz1MOkxzvyVg_x5lzAHD0w,1
UCG-PGg-rI8DdxbO9-SDyA,SfY0jEFqBkrqq9bVi6P31Q,1
UCG-PGg-rI8DdxbO9-SDyA,aD263WOD4RShoqgvVhcKqQ,1
UCG-PGg-rI8DdxbO9-SDyA,bLbSNkLggFnqwNNzzq-Ijw,1
UCG-PGg-rI8DdxbO9-SDyA,tH0uKD-vNwMoEc3Xk3Cbdg,1
UCVq2oAIAxHBI0BLevPBzA,CkM9FtxelvahpE9StyON3A,1
UCePaJxpQcMSK0fgE9hMuA,4FXbovgSEFZ5_9S5wddFIg,1
UCePaJxpQcMSK0fgE9hMuA,MQwSyZ2MZ6N7rtAmphZCow,1
UCePaJxpQcMSK0fgE9hMuA,dIIKEfOgo0KqUfGQvGikPg,1
UCePaJxpQcMSK0fgE9hMuA,w1TjcJ6itK7LC_IY61NQIQ,1
UDFIZXP0kOb2xKoYToTS6w,FdMNvBDX--D_MWuu5qKWDw,1
UDFIZXP0kOb2xKoYToTS6w,HXOfPXPMvdXNpQ_l0RRjKw,1
UDFIZXP0kOb2xKoYToTS6w,KBHTIaz-OdXukREefkP4qg,1
UDFIZXP0kOb2xKoYToTS6w,LRKmxCcf6ZkxyujPdmp5zQ,1
UDFIZXP0kOb2xKoYToTS6w,Wc5L6iuvSNF5WGBlqIO8nw,1
UDFIZXP0kOb2xKoYToTS6w,YVaONBBT9lSJQwBPWCB0qQ,1
UDFIZXP0kOb2xKoYToTS6w,hAiso8IQfKW88uWUGDI51g,1
UDFIZXP0kOb2xKoYToTS6w,j58hmvZSFl77g5m1TXIj5w,1
UEeZ-eE63citRQIeqsQq1g,lT49-Xggq_VAB2E9dce0yA,1
UG4EKu13JRwzRix6ESINdg,25W8CVIdQDIkyPb8ISCGpQ,1
UG4EKu13JRwzRix6ESINdg,5FAD2Yq7DLBQ_-ef1iDA-A,1
UG4EKu13JRwzRix6ESINdg,5JVY32_bmTBfIGpCCsnAfw,1
UG4EKu13JRwzRix6ESINdg,5YmebJqh7Wd-g3Bh4-vvmA,1
UG4EKu13JRwzRix6ESINdg,6VMw8gkDa0iVjSbew_h0cw,1
UG4EKu13JRwzRix6ESINdg,6urS-vMeMNMw1ogB577H7w,1
UG4EKu13JRwzRix6ESINdg,7SN81BGKQSWcH-y1oh1k5Q,1
UG4EKu13JRwzRix6ESINdg,CkM9FtxelvahpE9StyON3A,1
UG4EKu13JRwzRix6ESINdg,EiwxlbR8fb68lMgEXhcWKA,1
UG4EKu13JRwzRix6ESINdg,FZTkBavnUWVQRK3ULOxePQ,1
UG4EKu13JRwzRix6ESINdg,IpReaQYuXO_nB07xnkHuNw,1
UG4EKu13JRwzRix6ESINdg,LQUr_l2wzHAuy_oWtBFESQ,1
UG4EKu13JRwzRix6ESINdg,QmH5O1JHDOBvUqzr4vz5-Q,1
UG4EKu13JRwzRix6ESINdg,TQ9A1LVp6z-fIc494RsLDQ,1
UG4EKu13JRwzRix6ESINdg,UCePaJxpQcMSK0fgE9hMuA,1
UG4EKu13JRwzRix6ESINdg,WaAOt_eG0_-yLpG3fI--3g,1
UG4EKu13JRwzRix6ESINdg,Y_2jMUKz6pvJ0JSWG3u10A,1
UG4EKu13JRwzRix6ESINdg,YttDgOC9AlM4HcAlDsbB2A,1
UG4EKu13JRwzRix6ESINdg,a85qPvr6L63PF0v9Zs8ZAg,1
UG4EKu13JRwzRix6ESINdg,d_TBs6J3twMy9GChqUEXkg,1
UG4EKu13JRwzRix6ESINdg,gE36nVQ1pHIorZSO7L_hkQ,1
UG4EKu13JRwzRix6ESINdg,iN7T3vQoC3v_MPs2TzH5Zw,1
UG4EKu13JRwzRix6ESINdg,kKTcYPz47sCDH1_ylnE4ZQ,1
UG4EKu13JRwzRix6ESINdg,ns518k9fQXz1qMT8koCCkw,1
UG4EKu13JRwzRix6ESINdg,sTcYq6goD1Fa2WS9MSkSvQ,1
UG4EKu13JRwzRix6ESINdg,t-ECvbw52FSpcdNO6OhbgQ,1
UG4EKu13JRwzRix6ESINdg,tJ1qdNdG0tZywbgH9uw9qw,1
UG4EKu13JRwzRix6ESINdg,u0JoB0Vm1ZhwF8nysxPnfg,1
UG4EKu13JRwzRix6ESINdg,vRjVhl3ONG2GfWY4NXJZbQ,1
UGD45FcbJfbvx8-n_JURCg,QytT9uP_UiJMhHw7C8UEbg,1
UGlYryF2DKbmBhTa7kq5WQ,0G-QF457q_0Z_jKqh6xWiA,1
UGlYryF2DKbmBhTa7kq5WQ,3gRfkaVcEWri-Ju7OQX7uQ,1
UGlYryF2DKbmBhTa7kq5WQ,A5A34ixb-yy6nwL42iZsnw,1
UGlYryF2DKbmBhTa7kq5WQ,SAdffUxscHOEygtbQqREIA,1
UGlYryF2DKbmBhTa7kq5WQ,TibBhm-fbksozIDFD8wjPQ,1
UGlYryF2DKbmBhTa7kq5WQ,XOk0Wx1X2qzK5GQq05Aaww,1
UGlYryF2DKbmBhTa7kq5WQ,bbynRPhP7GltgCL-dOIpDg,1
UGlYryF2DKbmBhTa7kq5WQ,dnHvmhmUgO2eLn-oJZdQbA,1
UGlYryF2DKbmBhTa7kq5WQ,lDtXjw6HWOxQT0owoM_1eA,1
UGlYryF2DKbmBhTa7kq5WQ,lKtXiX-jMZWXpIh4ac1GOQ,1
UGlYryF2DKbmBhTa7kq5WQ,oazuTtSyKV6zrhbsgbdbUQ,1
UGlYryF2DKbmBhTa7kq5WQ,vJGLEHyhCs9V-5fAe-xx3w,1
UGlYryF2DKbmBhTa7kq5WQ,w0W_hs1EX6x7XuZsEkHDDQ,1
UH6RCH9K1o2VW3CU8PY5iQ,AzN4B04BxO5bV1lvSou8Qg,1
UH6RCH9K1o2VW3CU8PY5iQ,LmdO9VGkGmCrbSb30lf4AQ,1
UH6RCH9K1o2VW3CU8PY5iQ,RjKOn93-7yX-I2l81DCbOw,1
UH6RCH9K1o2VW3CU8PY5iQ,YkMCNI3nVukPL_PIztHZJw,1
UH6RCH9K1o2VW3CU8PY5iQ,rt3PC7WCgCKsoufmQJELfw,1
UHmNSbG_vE1LtfTB7A7aig,Lfv4hefW1VbvaC2gatTFWA,1
UHrLB-D-bgfJ5EsZ-Hw1gQ,8D8mjeNaJ3DGhl0WX8copA,1
UItOra5wMk1BcK_RvDnp7A,DwIetk5y9m6AypCjPux6RQ,1
UItOra5wMk1BcK_RvDnp7A,gZuY6f0HTxq2_zyww3196g,1
UJJYM5ZFG0imgJU9wQUuEw,6Nk8WX1STMTEuKjmRlrh6A,1
UJJYM5ZFG0imgJU9wQUuEw,PsMejLu0T73PnFvKU8AICA,1
UNSUk0fGl4vhMziQT4qiaA,Bsbumyr3Of8BauN2URK4bg,1
UNSUk0fGl4vhMziQT4qiaA,om5ZiponkpRqUNa3pVPiRg,1
UOM1TCOUqT2UD19p-yxWLA,EE9txZm_zUFqWeYGVGaFNg,1
UOM1TCOUqT2UD19p-yxWLA,VVMqxCARIOdUzpqngpFMgA,1
UQFE3BT1rsIYrcDvu_XVow,Wx7cbLDqYEL3_aVZwh82Ww,1
UQFE3BT1rsIYrcDvu_XVow,_Ud2sCb9hXFaKudsvz5mpw,1
UQFE3BT1rsIYrcDvu_XVow,pZ6P_1V-bTSoYG1fg1TXzw,1
UQFE3BT1rsIYrcDvu_XVow,vRjVhl3ONG2GfWY4NXJZbQ,1
UQqRS5d2hNZf3Esou5hLJw,dIIKEfOgo0KqUfGQvGikPg,1
USpN4MpgR9RpwT7eKUA3aw,Dkb-TJFNSWl4PYR8wEcWcw,1
USpN4MpgR9RpwT7eKUA3aw,VZDdJXseXVMRIeYiDmdZWA,1
UUFaHGWvlrM8THo-EFsa1Q,NO5e0WtLAOYcjheLU6OEVg,1
UVKyKuFbM7mrIyw7ACi5ww,3NnPbhmv_vEfPTBp2pnn9Q,1
UVVn8JcvIZ5fX5tE6Ne4Tw,-Qvcv-wzYsWrgYyNkwC3yA,1
UVVn8JcvIZ5fX5tE6Ne4Tw,9u8D55VqYWZWdgTO0FxuYA,1
UVVn8JcvIZ5fX5tE6Ne4Tw,ACwBMSJzgW6vOvV7vOrk8Q,1
UVVn8JcvIZ5fX5tE6Ne4Tw,EXKDLuYoZUKUNNNYA7TlGQ,1
UVVn8JcvIZ5fX5tE6Ne4Tw,QJI9OSEn6ujRCtrX06vs1w,1
UVVn8JcvIZ5fX5tE6Ne4Tw,TBgBL943JKfiT_kI58o2pA,1
UVVn8JcvIZ5fX5tE6Ne4Tw,TgW-w80-ketnwdUsjsAaNw,1
UVVn8JcvIZ5fX5tE6Ne4Tw,mvK1pv-x0Z5rP4Hz9cWBWw,1
UXpTrzITc0yg08sXftsa-w,G-6X-llgA_qAxGxocykHzQ,1
UXpTrzITc0yg08sXftsa-w,ZWD8UH1T7QXQr0Eq-mcWYg,1
UXpTrzITc0yg08sXftsa-w,tjTrsF-CpDnTcclX-3sCTw,1
UXpTrzITc0yg08sXftsa-w,x0cMhVpUcYYHoLdrWSNIMg,1
UYcmGbelzRa0Q6JqzLoguw,-k5yFUChotBMGQgHdFZvLQ,1
UYcmGbelzRa0Q6JqzLoguw,37HswRimgBEf7_US-c3CDA,1
UYcmGbelzRa0Q6JqzLoguw,3Kn4WUjRW4mktpYa0El3IQ,1
UYcmGbelzRa0Q6JqzLoguw,4wp4XI9AxKNqJima-xahlg,1
UYcmGbelzRa0Q6JqzLoguw,6B9ICWLdY9C7gGPkRX93ZQ,1
UYcmGbelzRa0Q6JqzLoguw,82kxXl_1K8M3cU66dhB8lw,1
UYcmGbelzRa0Q6JqzLoguw,8BTQuNFSbfycwMbKTO7tsQ,1
UYcmGbelzRa0Q6JqzLoguw,8DBH3BpLINfTAK_Up5BtUQ,1
UYcmGbelzRa0Q6JqzLoguw,9PODl32fViCXhN4NxBdGPQ,1
UYcmGbelzRa0Q6JqzLoguw,AuvaQaRHBowFaFtoEMqkVg,1
UYcmGbelzRa0Q6JqzLoguw,AwotTxzd_M5ZevluUUVkwQ,1
UYcmGbelzRa0Q6JqzLoguw,CNaaizAUc2c4WIb1M3BBPw,1
UYcmGbelzRa0Q6JqzLoguw,D43OWyfzIQjL8feJpYh2SQ,1
UYcmGbelzRa0Q6JqzLoguw,DbBpcxcTCwHxXxswVcgILw,1
UYcmGbelzRa0Q6JqzLoguw,Hi10sGSZNxQH3NLyWSZ1oA,1
UYcmGbelzRa0Q6JqzLoguw,KuVh3gvIUojjZUfABiDnYg,1
UYcmGbelzRa0Q6JqzLoguw,L6nrDwHJDyV0KThjON-Kog,1
UYcmGbelzRa0Q6JqzLoguw,OCvJlFXTM4EUCgiBVutqGA,1
UYcmGbelzRa0Q6JqzLoguw,P9yweXls2Pg-EMipYr45XA,1
UYcmGbelzRa0Q6JqzLoguw,QJI9OSEn6ujRCtrX06vs1w,1
UYcmGbelzRa0Q6JqzLoguw,RoJCMSycQZGEefAh8-OHJg,1
UYcmGbelzRa0Q6JqzLoguw,SfY0jEFqBkrqq9bVi6P31Q,1
UYcmGbelzRa0Q6JqzLoguw,Tdv7HZa4Hyjm-X0MtNmeag,1
UYcmGbelzRa0Q6JqzLoguw,TgW-w80-ketnwdUsjsAaNw,1
UYcmGbelzRa0Q6JqzLoguw,Wc5L6iuvSNF5WGBlqIO8nw,1
UYcmGbelzRa0Q6JqzLoguw,XLNaiWF21OsAf0fMV6kuSg,1
UYcmGbelzRa0Q6JqzLoguw,XXKjsdglgwSs9kWtK6ZWUQ,1
UYcmGbelzRa0Q6JqzLoguw,Y8adrWFzckrjuC11aAs9Og,1
UYcmGbelzRa0Q6JqzLoguw,YLeDSZ1Nh1N0hNsSyQdE3A,1
UYcmGbelzRa0Q6JqzLoguw,ZlgmfdzsNpa8zD6NmSrcVA,1
UYcmGbelzRa0Q6JqzLoguw,cJh4F1zFNJb2wXCNT1uNWQ,1
UYcmGbelzRa0Q6JqzLoguw,cQzo2WX1TyPEmS5jPzOUoA,1
UYcmGbelzRa0Q6JqzLoguw,cdCvHUFdssePxowTHIo3dQ,1
UYcmGbelzRa0Q6JqzLoguw,doGsaahbqD7ePHP19UsDsg,1
UYcmGbelzRa0Q6JqzLoguw,g8_8roieVRwGJVTpNOgbYw,1
UYcmGbelzRa0Q6JqzLoguw,hWDybu_KvYLSdEFzGrniTw,1
UYcmGbelzRa0Q6JqzLoguw,hZfzVrhsCQ9JDAb2jYoJNQ,1
UYcmGbelzRa0Q6JqzLoguw,iAevEfcmtCr2cpd6IRqnTA,1
UYcmGbelzRa0Q6JqzLoguw,iXGoQVfBXU0CrwrRBWXozA,1
UYcmGbelzRa0Q6JqzLoguw,j-1qkha4h87wMfNfwPvfqQ,1
UYcmGbelzRa0Q6JqzLoguw,jwvmw22-y4eMq2rzi0wAeQ,1
UYcmGbelzRa0Q6JqzLoguw,kKTcYPz47sCDH1_ylnE4ZQ,1
UYcmGbelzRa0Q6JqzLoguw,lyfYBqtDGJJ1c98pfLUcLQ,1
UYcmGbelzRa0Q6JqzLoguw,m2vjSXdfs19kNnqUUpAmOQ,1
UYcmGbelzRa0Q6JqzLoguw,oEvsA_IvL0yRyI7d4lT-IA,1
UYcmGbelzRa0Q6JqzLoguw,rt3PC7WCgCKsoufmQJELfw,1
UYcmGbelzRa0Q6JqzLoguw,sa5zd7bwBQzajQB48Y9SUw,1
UYcmGbelzRa0Q6JqzLoguw,ssz4_Rj8p1CLgO2WWnIoTA,1
UYcmGbelzRa0Q6JqzLoguw,tI7-7aAP4Wame0ZCLRjHBg,1
UYcmGbelzRa0Q6JqzLoguw,tQBeDnrViwX_UfDwdL1Jyg,1
UYcmGbelzRa0Q6JqzLoguw,u0bAtrQrgEoHjFybAl9FeQ,1
UYcmGbelzRa0Q6JqzLoguw,uG35h72BAMutvXAWdRpqCQ,1
UYcmGbelzRa0Q6JqzLoguw,wAJddqlvejbg1HHEPwWkjQ,1
UYcmGbelzRa0Q6JqzLoguw,wnO99pBbGqwqOoTQM25iCw,1
UYcmGbelzRa0Q6JqzLoguw,wtNopFY2ybprzk4FuEbWJQ,1
UYcmGbelzRa0Q6JqzLoguw,x-W0OQiUdNLsoMhg6GfXSg,1
UYcmGbelzRa0Q6JqzLoguw,xLYv18eSaRmZRNbuzrdWQw,1
UYcmGbelzRa0Q6JqzLoguw,zFYs8gSUYDvXkb6O7YkRkw,1
UZ-jh-H84fdCt4R2Xugz0Q,Bsbumyr3Of8BauN2URK4bg,1
UZ-jh-H84fdCt4R2Xugz0Q,NeOIp8tz0kfxtmA8YUPmJA,1
UZ-jh-H84fdCt4R2Xugz0Q,hWDybu_KvYLSdEFzGrniTw,1
UZ-jh-H84fdCt4R2Xugz0Q,sl2R5RFdX1QBQX66T_IGwg,1
UZa4E-15OHrYbXVNSaL44A,ysCBsXWPB-LAiewVS3jZfQ,1
U_Ne8BOcLn1iWBgInHVzEQ,UmXzwFM2OkZHWJ5cJZlqkg,1
U_Ne8BOcLn1iWBgInHVzEQ,_AJwWscnIRVtdxXuYXAHWQ,1
U_Ne8BOcLn1iWBgInHVzEQ,sTcYq6goD1Fa2WS9MSkSvQ,1
U_ocWuKYVev4OvcA7xIGwQ,C4KfHQbd-cP9SyvgJYNY1w,1
U_ocWuKYVev4OvcA7xIGwQ,xLYv18eSaRmZRNbuzrdWQw,1
UblbT1sK_XBZSf2vuRbipg,fg5pXE8pFV0-e4dCXKfwyQ,1
Udr7knsoHqDz6rC2ZRLeEg,5-LXxNNX8hH0Qk16BlPU3A,1
Ue_7yUlkEbX4AhnYdUfL7g,OOyVijfcFov1JgPON3JBRQ,1
Ue_7yUlkEbX4AhnYdUfL7g,oG9VFtr_ye8v2tDnS3NOYw,1
UfmxjtmLhdX5XIuVkkbdGg,5JVY32_bmTBfIGpCCsnAfw,1
UfmxjtmLhdX5XIuVkkbdGg,TJoILHOxI_K5kJUye0BtbA,1
UfmxjtmLhdX5XIuVkkbdGg,XLNaiWF21OsAf0fMV6kuSg,1
UfmxjtmLhdX5XIuVkkbdGg,jtM-lajwSwW65wJRaMuFxg,1
