src,dst,score
XaE0NiFkP7osFfO1eoqVwQ,wdiv0Aw82K1Ic-VzXjYj9A,0.5383445
KgQnRvsPSrJJTOCp-reYZA,_m1ot2zZetDgjerAD2Sidg,0.85916835
i6V3NyTdkBVwPpH7r2BINA,uIF7AEhQnyXabnfQBsBo7Q,0.13049115
3gRfkaVcEWri-Ju7OQX7uQ,HEvyblFw4I-UsMqgPGYY_Q,0.5927876
1FAKs3CAQQLBgdB23GeDIQ,SqVUNVeYJblyoUz4e-Fiqw,0.8320159
ReDypdRmVA3wc-QG8HBKkQ,HTOaU96ad8bKSUkq963h9Q,0.36772263
L5JFnETi16y2gNiESXBYeA,paxdz1OP1YqA4iZhEx8ggw,0
CSA-YFyZWlxPTeAZRJqMWA,X5T45QxyLjnuXohkvE3Rfw,0.2767209
l4jOkEpTDnbYQ1AW0ULEfw,mEG14db1rX4rV4J0hdTABQ,0
IpReaQYuXO_nB07xnkHuNw,j0TYLix4VRVeQmuPYMy4Gg,0.48915407
VVm-TFCpi9M1-k8ED0l1eA,TVzv--Qfb5wwcfG9KGQp3g,0.27645344
Fho-Wni3FNR3AwBU7oqfmQ,sGI1svtG_retrGgnythe1g,0.29527497
o4tYl3Hz0oDfpNn4k02DCw,w7RP1MZad3YO7Vjgp3s3Dg,0.87094915
a4Z8X3ic5P1YDtNzMlxCMg,YttDgOC9AlM4HcAlDsbB2A,0.7789749
aeELJ_VPa0JYqekZhzLEBA,lCH0h84W2isbFyuKhzfI6A,0.46208718
APxdkiMe1y0-qtqrucrrNQ,b2trvRCKK9uhGyx-Eudz1w,0.50031614
u_wqt9RshdZsoj8ikLqoEQ,5fZk-aijjsRehb_jZJRXag,0.99386
1sGYXSkJHPhJ6wQtc-RbZw,15Yrx7yqhGp-uUc5ghCcUg,0.89023346
O_GWZZfQx7qv-n-CN7hsIA,zTBWQhuRZ_r7QxBcA09swQ,0.86438185
yzwOcVyWuXQpmDlPXWw0Mw,0AnezUtzwmaeAYSMvDdLmg,0.94126135
1sGYXSkJHPhJ6wQtc-RbZw,9gZ4pQHdK6v8xMLig6EEFA,0.80379075
V94jCAGjnxX2zE2MYzcIug,NmC_ZemjAQ6TvzgeaAuTmA,0.2781777
dxjehLpGgh08vby2BksV6g,VGxhapN8T_MBs02g200uLQ,0.67610884
oS2O8YQ31HTSTQgPQKc7Cg,y3FcL4bLy0eLlkb0SDPnBQ,0.83150864
4wp4XI9AxKNqJima-xahlg,7jo6XSAwCgtcvDU7QhrZ4w,0.9425243
tmKWLnQZ28a7atm8U1O2Eg,5xWVyPgL4xbGkPzvPGXLUg,0.38995242
PBLHkA8F2kOhUJUUSxczKw,Ip7GdJmVv1Ju0fsol7y5mQ,0.40999284
DK57YibC5ShBmqQl97CKog,iIlapFJx_ut5_jMtnRBYoQ,0.93790853
Rdt-JiAN7Qlw3dJ7UVdNtw,A8TRpa--43-mbig73xfhrA,0.9478536
HXOfPXPMvdXNpQ_l0RRjKw,HUXgan4Zm5W_xyy27RiCEA,0.8133416
Vq73g5hdDBdxdBOfkEYqyw,cVrM2BvOvPV0Vi_rC8kepQ,0.7938019
_uqIpl5tzucKuIlZZPBZRw,YttDgOC9AlM4HcAlDsbB2A,0.50581294
sB5wBopRWDge2h2U6FfcuA,jrgfWasVL5LAg_OpCUXzlA,0.44741803
Wl-AFS5vDWDrNvpTQah4ow,ymLlD_Kqy6nrpdD-geAt0w,0.50754505
CABI-cA5-nI6VjhbC85KDw,rCWrxuRC8_pfagpchtHp6A,0.6652815
Z88N6qly3Dp5C06XbZ9IMQ,6tDMGnbO4m8ENlUvG7r0eA,0.8594597
UmXzwFM2OkZHWJ5cJZlqkg,om5ZiponkpRqUNa3pVPiRg,0.67127985
FZTkBavnUWVQRK3ULOxePQ,F78tJHr0qW6FsYBtWMmLpA,0.68595827
sTcYq6goD1Fa2WS9MSkSvQ,7GVA958q4zs5Z8cdHauU5Q,0.7988017
6-BE7PjmmHDKQNzsepwImw,kcLuh-ck_Zj07TsodaaNUA,0.8652269
jfUTkA8sIhiw5ahn9-9HPg,ggsCD15VUuJ9jl7qbE33Fg,0.23857178
C40Z0b9b_1cxqriHehY6kA,OrzYy9Z16vA7B-jSLjit7Q,0.10723628
Ae4uXwFHp-5fGrt6OONaXw,zoyb93pskMhDgXZgv-DKtA,0.4043593
K13Ty9e1hnskD--_DykWMQ,ReDypdRmVA3wc-QG8HBKkQ,0.36607578
L6nrDwHJDyV0KThjON-Kog,KEsWQCpGlNpGhueyOmx3Jg,0.37609228
PKEzKWv_FktMm2mGPjwd0Q,i_DR3vdE73nVm2GlMbGpGA,0.7835902
Sv48jgljDP-CRfXmU8uSgA,VtLdzz_1olnpRU6AuSsEVg,0.96826017
XLNaiWF21OsAf0fMV6kuSg,8-MD6iBM9phQyGUiYfK3bw,0.97266865
38V9LFE9gbmqdxACJ98F8g,edp649wUqcjv8ckzztzssg,0.66067374
x459culD4Wy_auLcAoQgrw,MD-QMO8zcqd584wcpzo9sg,0.94894093
6H4Zj-c7FqM9mCsXvwaEQw,ZlPIH7AlzBc2rDlK7Cas9A,0.58123153
7G8w2SnaC-qDVQ7_GqTxMg,XLNaiWF21OsAf0fMV6kuSg,0.64594024
5Eo9TdRJt9YXMy4kfdUbcQ,egeDp4KcOE75oF1FQGnL2A,0.7923875
sjWvk3DZapZ-9ULAFtDmYw,M3ncFIlEfaSdSpoiMINwBA,0.1982207
0CIK8y4r92aP-XMj-15sDQ,TkAgUg_BMbBrR_zgNtaqWw,0.24267255
kwS_MjOUs1Jd_4X7B5t2yQ,UH6RCH9K1o2VW3CU8PY5iQ,0.5980404
UVVn8JcvIZ5fX5tE6Ne4Tw,-dalNrShfTcwbNlYklsolg,0.5634231
A8TRpa--43-mbig73xfhrA,XLNaiWF21OsAf0fMV6kuSg,0.9493869
tXhscxwFTd-ayLTdPx_2yA,VJicqkpIWZ_bK7nvjnFyvQ,0.27525216
ZiE9NxtcVBBU2ahxNHhk7Q,5wT0vDycEzgq95yVCZ60Aw,0.297924
5bgsQymr8HDT3tyC1N3Uhg,EiwxlbR8fb68lMgEXhcWKA,0.93094146
3NnPbhmv_vEfPTBp2pnn9Q,Fv0e9RIV9jw5TX3ctA1WbA,0.7497368
Uit6vvFxthHbwOHIYI0sfQ,3o4KYUZexmKV3cooeUsTCQ,0.8559259
BoFluR8klYg01euXk9MO7A,E99Mnqrqdx5FZ_17OiBBDg,0.5285822
X5T45QxyLjnuXohkvE3Rfw,pmwdJJonG5Z1uq8x0ceSiQ,0.8193143
4hiLotPELiIRugUtWC9L6A,YscjZezxLirEjK_bK82uAw,0.44640648
F24FcMj0RMeUGQB_eZu3wA,XVO2x2QDHi8eGEa-ZiVu3g,0.55450875
750rhwO7D_Cul7_GtO9Jsg,FORsG8j3E0XnsI-zhznz6A,0.042708986
Ic6-gs1_FjrWGx6JIr95Mw,fmzIm7RxEdii5Jz44PtO7g,0.7876763
6XRavd6UBlIZb3vXyRBvJQ,CxL-uaV6-mSWj5n__JF6Yg,0.10165766
C3aIEUOx-vrHAeGVDnMAjg,nUN2FOWj4G3ZmyCeDkq-FA,0.93048066
0vNQv4CMhcgkH36UhZQ7Gg,hVg-oVVHUG3btMdnIDtVTg,0.36415142
-bMKjy4pd_0UXa4hWjCdvQ,sBgR7lRY09Ddmv2I7e9hqA,0.55333245
sTcYq6goD1Fa2WS9MSkSvQ,NsegE9Mqm3GCQeSx0v0tYw,0.9273001
SwRaplcQ-UwlVvkLjU62tQ,gls3WvqbaGgWgX5guRFP4Q,0.27000207
hLVq7VSJBHZwqurwWoCmpg,Lfv4hefW1VbvaC2gatTFWA,0.8943444
qWFc8k7e61RmCJL2xQmWRA,uSpr7yFI9Ios9ojeytTxfg,0.44078216
DjS5_t2p4XVuyu9Y4_TZ5A,KtIh1kjkVESCqd2CCsQnhA,0.7722716
Kw89TEnwBNHOrX7kEmOJSQ,nOr3_aq60yivqgcso_iDMw,0.20845462
2qFODc2N524xKSm7BlkchQ,HFItzRohDHZvcKDrM6ABZg,0.31847188
4FXbovgSEFZ5_9S5wddFIg,KWY0QyEXEMGh6xCB5oMUzg,0.90851516
ZmWLeLU_bGrNiqBVAGo-eg,EE9txZm_zUFqWeYGVGaFNg,0.33081797
oG9VFtr_ye8v2tDnS3NOYw,N3oNEwh0qgPqPP3Em6wJXw,0.8045246
dtfrVrP79S6x2tbhGoEVPQ,1lh8p7T6j6GRJiQ00CzXEA,0.7061775
_2J8jmwuR7YTVvdX4fGL0g,U1vl4SQzO3wTAWlYVnSjnw,0.33857527
e9wfoS-pYUNrloa6VZBgNw,IpgYD_lDQ3LdOjvw172cTA,0.49490827
vbHlFP0Orx1mM5-uBqzYFg,U1vl4SQzO3wTAWlYVnSjnw,0.25708064
vs8aSP9ArwqAlb0LeCnFeQ,ic-tyi1jElL_umxZVh8KNA,0.92185926
Sb6spdUfC-lvA379XF1oBw,knDrH7HggUkpMSO92bzJLQ,0.16743435
N3oNEwh0qgPqPP3Em6wJXw,s-591-mtIyP7F1Lffw98jw,0.94124466
YRcaNlwQ6XXPFDXWtuMGdA,gPK2AKr-UA_7hZus80SSng,0.8714788
FIk4lQQu1eTe2EpzQ4xhBA,ca___2Qaf5FFyPCf6T2eZA,0.49165836
rt3PC7WCgCKsoufmQJELfw,gjhzKWsqCIrpEd9pevbKZw,0.56470543
vRjVhl3ONG2GfWY4NXJZbQ,s2o_JsABvrZVm_T03qrBUw,0.80221146
O8wZp38PkMMWaN-lqYChpA,tlRBAtzy5i1WrmhtSqyK6g,0.8790813
U0WU9d6gpMNkO_tPXK58Sg,m2vjSXdfs19kNnqUUpAmOQ,0.8073441
Ml1dRxwcHvwh2OAlDOwmeg,W0VE9M7Dikrpol8j1_QqyQ,0.53915095
lIFDhi2chIG_NSQdmpaByA,FzsAwqRGE5GvVpbJ7LfuEw,0.47596043
A4kyjUCkOqTFrLfcHT2Onw,O8Y1xzL-qoHySb7zfadZ8w,0.37804243
p_azadim_uWFOXAhhKB3ag,Fa6Lj7T0z-FeaUyjNia_yg,0.92989665
828ie7XO6BvmsMEYSU2lIA,AT27vEGoDXStmTHgEHnFww,0.5362927
U95wccXN_J8JwA5Ktlu8tw,3aYeG-x5A44GIgmBHrwyAA,0.98806024
RdrvkrzDbXEXhxPxSp9GDA,t2LoCqGXkr5mPtu2a336SA,0.7017252
U-nR7ND8CDN2x8ia73CH2Q,vvxIVr_OR6sHBzGPG9dRXg,0.9254214
EWv-QUwo3hMfoM04sIXdUw,G-1uSi0c5ZdvZBZJBZVCiA,0.68984485
LAwyrUSg6BrQUK3Pr-NK5Q,H7JLpACO44A3xVXnOt1Z_A,0.9759244
gH3JDpHQfVcMEGaAaCJPjA,6rGVoAI0Bl8ZEbMNJWOK3w,0.92725354
Y25IHVBU8SreyUDLSsr-EQ,3xzgkiUFugZjIvI7fcrD_g,0.47941482
8bt-bEeZgBsBCCaOao4D7Q,5V8eXkTJb6IejJkMDaj_Bw,0.12950115
eWD-kLqwCf1MaZxvO4yDLA,TibBhm-fbksozIDFD8wjPQ,0.9378361
om5ZiponkpRqUNa3pVPiRg,XKvbfNylF6Yq8hpwqaZrhA,0.9308389
QR99aQMnLLRWQ_1dva9XiQ,oUK6Xs5dPPnP4whFeZExGg,0.95802647
q-OMEmNusxD7DkosMUzTLA,H2eVNrc4a0_5VI3PW7gHlg,0.39772964
vaN-IGQxpRp6SGBpGePSJw,D4fp_dBszPtWwpfUcRuvbQ,0.66244745
eRDWzHCldd6YXypRECvHYg,LB5ViGU59ww2XRCx803t0w,0.78328055
79hDZ2Bf8fjChM2g3t8j3A,bZV2ug7-lfHipsIOo4z1ag,0.50539297
2sr6IVXA9KHmcclxQfVizw,AJm0lXJMWMXCBTuxZe6vyw,0.6801702
1J-CWvcyB8FDmyZ_GEmvpw,0etjqbarS9quNVP-F7lHbg,0.40767577
8SVOBWdAtEdZ23y-AkOUQQ,soc2J5OHH7V6JQ7t211Icg,0.06554708
VUS9-ABMF37mbHG5aMaaZw,EMM4HqI1mV7SwqXen6knJw,0.35104302
sEpOSEvfLgatlavQKYE7GA,l1CtGHiqB349YrmxjIcgng,0.95598906
g97Zq5A-uGDyEAqCqOV12w,8l5fwbcy4mtvAu2soM5IKg,0.3351643
BpJygDyhzDf7Pw1Is_5zSA,QVGpwHZXsGOgHmp8w-ipvw,0.9274138
N7NnC6-q0O-Gq2n_7YJkNg,Ae4uXwFHp-5fGrt6OONaXw,0.51690775
utS9ZAswZZx3QkegS_25SA,fmzIm7RxEdii5Jz44PtO7g,0.28887314
tzwN9iF_8ZI6oliBcjeQ_w,Ywu4a-4fmeg9HTT5KNXnWg,0.7874981
BruzTUA90SwF2Enl2gNkAw,4Fpp4RYUu03xLexfp_B5UA,0.3561802
7Oe6ikklTjVBbEFw9emLcA,eZZyuJDouIg4p-GYB3PV_A,0.97710294
vNGs6_DP7ZbtPwX7finVIQ,_ABftW6CZdx4iMdHaCkiZA,0.9063734
i3AlP_EhyrjNcfUzm7ds_g,g3jRSCYw95SjYLkvDzVcIQ,0.97956914
YX98pz7G4n0wqMmyfmxYuQ,jnUECQSItgACyvhyzHXvXw,0.13470046
MMf0LhEk5tGa1LvN7zcDnA,vBSzgSvcawxtaDuIdi9hCA,0.93913305
4DqsftnLlMydDjpfF7GIrw,-owqa5I6_hXZGVvQDYf8YQ,0
4Lih7V69TZ1VTNziz8rs9w,TjXqTqYOXAs8VKo_otj3lw,0.5621309
UCVq2oAIAxHBI0BLevPBzA,xYciRtVZ1PW4IxSX4oJ1aw,0.36828396
qhqYQ0vbhjBFZN4fU93M9Q,7Q6nBHl6NJ9gbJ900FkkAg,0.7405716
5vFZ15MXySh_ggS7REdA2w,P3jAg6Z6J12MiCBEyLNNBw,0.23633511
x71pWjC9q7RKslDqly92Vw,ILk5Y4wPNW-7y0_As-xI6A,0.8598835
bu1mtWwxuayzV6b3VScWLw,31cG-5CEF85YRpzoCL-5jQ,0.9806126
jkVaPj3MIS69-OcfX0c_CQ,3p7N75LXNWbgXDZpM383HQ,0.41314548
MByfDRiWLvyV2PM0LJCr5A,pDvDLpD7CiMlIebsDPCRSQ,0.5243123
zQq8zZub7hHXLVXp7-5AwQ,ouxUJh1toYNdH1Y3hhnMpg,0.27865878
D3fOi-5w4intrUTWXzIQew,72HTa4C4OGNCIVHhzmpMeg,0.45020333
TfaNjaJFkK9Dz9zPfKm8YQ,kzRq4H_nSf4b3F_sdymWSw,0.7765175
RkVpfb61fJGix7SU9mpecA,sze6D5KQjVf0Mu2H4t9xRw,0.56200767
UiMqbHZ89-S9DH8IhfGouQ,QPDuKamTFRR3jA7eXyF1EA,0.52423155
NqmU2dkvTt9dWRLAhL4_RQ,y-mAOW0Mr5KQzeijuarHNA,0.23437725
HFFiM63x9asevqVOZG5GBQ,VVMqxCARIOdUzpqngpFMgA,0.2232751
JE2qFjL4BaUbiI-cT5MSBw,V7uS5US4oTf-S9u36HJQCQ,0.9521796
CxDOIDnH8gp9KXzpBHJYXw,0BBUmH7Krcax1RZgbH4fSA,0.9233779
HAeDvvNVfGSTCacp4oIYTA,_Vsc7VjAedjlDR0-84meIw,0.31145474
4N-HU_T32hLENLntsNKNBg,owlUazXSDLaxlOV7z8181g,0.8547605
m6anHwHD-sQ0MR_apmlhUA,AqNZpf9MxHwOVxckwQe-2A,0.46409
06BQ4dG6VEycSgkLO-HbvQ,ioaNTvLvpnTiHjH-wA6ilw,0.43417084
TOtnAdlF55EvKkYUZCco_A,ZULce3kLp3ao2r1rEkSKjg,0.6517032
P5uRLwVRpv8OGv1eEvpvhQ,CFB9glegliFCT7dJxdLNsA,0.63954073
8g_iMtfSiwikVnbP2etR0A,zHyQjAJa3XqnSzn71ywjAQ,0.92379636
BQkC6RneYfvfG6wRe0hsvQ,fcK-YPIn0T4WaP3rvuMWmA,0.20267317
3zQB0occCSGJgkT05ae3vg,ZZcU_tKEiYUEMtxfOu7cdg,0.8536149
ic-tyi1jElL_umxZVh8KNA,G-6X-llgA_qAxGxocykHzQ,0.9021515
Lfv4hefW1VbvaC2gatTFWA,AmMd7xpnaf8axS_roCBFRw,0.4740847
wky4BZxCELi4PZcvb11qYQ,DBHCFW3mSmmOEpONHVu1rQ,0.75002253
oG9VFtr_ye8v2tDnS3NOYw,hd-S4mtrPY9Q6iuBJegnOQ,0.9394431
gFmIR4l0RV500rsxljH94w,0rOldmzos1vjkd0SmHbKZQ,0.398293
e3c6w6sM8sJ_g0IlF6CSog,hP2aAfNbvl5-7uMkE2UBZQ,0.59760153
qb9kvGuavKng9adYvx-RMg,zFYs8gSUYDvXkb6O7YkRkw,0.72543633
zFYs8gSUYDvXkb6O7YkRkw,6rGVoAI0Bl8ZEbMNJWOK3w,0.6402422
vwLV4TkRMoghs86tB1Ke8Q,C2C0GPKvzWWnP57Os9eQ0w,0.94164366
IKSmm5MzHF8cMhMolKaIOw,E1hLHq6LZ6AoSJzW-oT4FQ,0.887686
OzBZz5bthdt8klBymeQApA,00xJNsxnzrBNZUYZejJLTg,0.48729402
QJI9OSEn6ujRCtrX06vs1w,NqlkQqUqgnzHMxn-lXq9dA,0.8147652
J6fNkgU2Rl49BcF7XT3Olg,WLde9fTArPw_L6KkuZ60-w,0.6870632
hQ7GCAaeLAu6LSgGGUMNvA,iq1S2vEO14_TLEBW1I10XQ,0.60346454
jwfOpCgeob0itikBIfPi2Q,-InhDRRVG7wrwsgAUvN4Qw,0.60645664
om5ZiponkpRqUNa3pVPiRg,Db80SCez0BdYaHdC0xmzoQ,0.60886455
gZuY6f0HTxq2_zyww3196g,KQMzfaaI9jfo68S4CsCifA,0.86618996
YTuksHb6YsMI62BqEG_eRA,eVufnL_jVKhqqeaAfysgCw,0.80467165
Rzf35jKV8e8EJdssrae_AA,P2sQVHyHmy4WA0I7NI5hWg,0.87354547
YM_cj5J1g5AQDzwAB9L_bw,VnKj044Tt5doqaVDIJbWsw,0.7600143
jULSmuImPcuPjAEV84IBPQ,kQiqK0wiNoXJXOtXzD7O3w,0
06TjiB7kFn_XnlhxkiEKwQ,FREeRQtjdJU83AFtdETBBw,0.9006739
tixImBjX6uTCBDYcg0JvuA,z-0oMxk_Xg1mhEAydCJ4KQ,0.37520626
t62vDgGyY7BpinlbHy3AjA,Zt045qHBdc5LbqH_V16ixw,0.5351352
SAdffUxscHOEygtbQqREIA,w-bVY-dhpvnNs8W3BTTgAA,0.9249766
RBZ_kMjowV0t6_nv2UKaDQ,z_vJ-mcENl7aJfzUiIkHdA,0.7984716
75F5X2UH3imcfrgFR-9toA,aEhjpdoUv2ILen8MaVDQXA,0.5488266
Sb4aEQHKeVLxHnQpKdETGw,1FAKs3CAQQLBgdB23GeDIQ,0.92280734
yszYcfzs9iyQ4cAnE2sMvg,axGqLJ9UWb7P4sBXafOeeA,0.9552294
Gfw63_PbeMMcu8N0PqgMHg,msOVLjTebf51njN6n22CiQ,0.33941987
vjiDGyxJoFpoIg7ErAJzWw,n1dDZfXcqw2A3iNwU5xlzg,0.44009298
oAil_gYOXUhqWnKA8SwKsw,u3ZPMVVEzneq8x856WksJQ,0.9319928
V0paFRuAuYigBqqFL5m3hA,2n1VIiuJueBRHDytgTq9Zg,0.844608
fdElcNLGXA4jUVTqwkgioQ,sQ2w5t4iTbsmo6LaIUM-3A,0.398152
QHX3NxFAlda3I32taYzI8w,HVQKFDi-vZbawtmLMq3ZOw,0.114676215
WJKocp9RE0KatUwh3_DkGg,Tr7YMpWd1XZdXdm35CatqA,0.8077915
ReIKbovUrmgAm_9G4MmNqw,TD8IbuXmKA3vjN6Cg2iX8g,0.32110864
jmOaDT4GgRtzmgj5lTivHQ,zs_4PkGaPd_BMGkgj30VAA,0.5448488
kwgBe9dP52bh3c8VSdeOpA,RTLyNTkD8_d_wLom5cD1yg,0.73832214
4lng77gRdpRb24o91sSihA,EXKDLuYoZUKUNNNYA7TlGQ,0.75309014
zFYs8gSUYDvXkb6O7YkRkw,HbyHhB6WOSQjU-JYwED9Ww,0.74124914
U30MueFijfpUGbW39c1Arw,mZ1gXzL6Tn5Oky8_j0Kp7g,0.2979737
_oEWe8fnyAif0sBYrju-Lw,nmdkHL2JKFx55T3nq5VziA,0.9087726
3gRfkaVcEWri-Ju7OQX7uQ,AJ7OBUjRaf0FZDq7VFxNTA,0.4226195
uSMK7y_H2DzRX7WcKXtFgQ,WHmabbfgdSW-JrOU9ePMrA,0.9278813
Hv_Sk1QTTBgOScage3uiqw,D43OWyfzIQjL8feJpYh2SQ,0.81892926
epkRB3J_oBEiyiwahvdmGg,deL6e_z9xqZTIODKqnvRXQ,0.9321333
4N06WFg6SMzW54gUA9elFg,_oCiEDUZqu91P0Tzdl_wMA,0.24874987
EO1Cz15wYnHQ0aGc9T6tzw,YttDgOC9AlM4HcAlDsbB2A,0.79575723
iTxPwAK3uqAIg1YtB2nFKw,_zPT9ZmR5-nUfsprzIiRew,0.1089675
yT_QCcnq-QGipWWuzIpvtw,aomkMAGFrL-gD6cqQjB4bw,0.9358553
qewG3X2O4X6JKskxyyqFwQ,sL9dYZyNLpzLD3cfTWwyOQ,0.81087583
vDs4FggETlXOrXv5Et3qVg,QrwyI3WLDjaBhtNqDXlwzQ,0.20132211
ppATz6PAs8pGi4VcfIrUSw,fTqOoklob1_5Z5PzM6ZktA,0.9706908
FISzlNZgrFylvgX3Nl_a5w,JTEAqSB_XUJbGxitttLUoQ,0.81748885
VLZJeBCDmNuZ5ZvraLuAOg,N0vmSkyh1i1g5hy15aPKcA,0.65331185
SqDu5Ydi4hpIxeuE33j23A,zPmSHgYVv3-izp6wIQ8ylA,0.17951092
vlu3tkXF9uMgzyWgHnS0sg,O8Y1xzL-qoHySb7zfadZ8w,0.4405729
vfPUBDkKsWBb2YOKXG8r5w,WFumaCY-GcC56jbg__ZbuA,0.2944187
MiiDmAzwoI0k2X_yu2Coug,bu_oc8R16E7hOWC44b_oiQ,0.065938696
AIHzJz0AvTq0FxCLtBhOZA,-RhRXVW9z9fs5zzxhFfnHg,0.9453609
7KP-s8HYr9JlQpQ58_CflQ,zIl62G84XT2BwSIAjjjvYw,0.3865663
DzyBToexbfik0zt7ppky-Q,9hl8IVy2mFmAC7yicD0ppA,0.8109693
3nY18D4-3yoYcNK9PyKHtA,AwyM03qzhwgyskBruurWQw,0.5370656
ugNQV0isqQSAuuGzoK87sQ,Wi0VgIrbb8vqU6weyVw6tg,0.80662704
vNbr4JUZtIDB34xT-1n8ew,i8Da0pWgohYDCXhDRCGRBw,0.051434644
egQ-6Ts_IUCqNd0Ml95hIw,cvAPwZRWaDxSUudy8CR3Rw,0.46717563
doGsaahbqD7ePHP19UsDsg,WdD8hWn-NjSyDYoHqin_tQ,0.9603389
maK3UBQczh33NuDjBYeHrA,k4wdyggPb3eCcPxK9DVcdg,0.87697995
pwoSSYEwandOqV3XBTuueA,7weuSPSSqYLUFga6IYP4pg,0.28021
Bsbumyr3Of8BauN2URK4bg,U6OABI5xpj8CbWDeTcxViw,0.97476035
7_RaCe5zzPBYWm9znlffUA,Q9mA60HnY87C1TW5kjAZ6Q,0.9280721
1dWLN4Mr4hKhu8MQUCKqXQ,a4Z8X3ic5P1YDtNzMlxCMg,0.79857683
kGluNnnmYScVzQAIGWrG_g,M9rRM6Eo5YbKLKMG5QiIPA,0.5608043
0hMC8tPtc_K_ACAj7pss_Q,6p1NDChnIpGl29Ce3cMKWg,0.7019076
9dd0C3KQD6Gq-hiE-w9nKA,Ryxj0u0AW3mRsRypdYli2A,0.79816467
PcPminF0bIUsKjUh9e4DMQ,FchR-eyXwBkvMjUnukMUHw,0.32548022
QJI9OSEn6ujRCtrX06vs1w,uERlyO-ASZag6XXouCrkhg,0.427888
RKsGZYfwbglyR2P7keKVxA,IytFdmnYqG-O39cP-fUyGA,0
WJKocp9RE0KatUwh3_DkGg,mVujWzkq56Rf88w-9HuPIQ,0.7990248
_-gnSzjvS0lAwuvpUdJoyA,ReDypdRmVA3wc-QG8HBKkQ,0.3723712
ta8ts7kxPsilo976XyxzwQ,0Mb0EeC2wKLzaIkr8hohOQ,0.3838812
0IKfgkXrxwZ8LAsArWhwBg,Zk95TMXDx0zMUhYq5u8pxw,0.27827084
jhvreOViehq5zA4p2dgSVg,LejJsu-oJ9wX6kGwcX6oxQ,0.23941472
qXWXlA7x0n7jQS3pQtF3fQ,ZngF2uBYrqyFjXd6LvuluQ,0.833259
Abg84NhhvX7DduRWXZVi0Q,GaYBiJBzyVwICioclMluRg,0.40721217
YXro7DYEzalWWD43Q1gkzg,a85qPvr6L63PF0v9Zs8ZAg,0.8596316
z0R494JwBcMDVt41_B2jPg,xUxXl1wxsnTtzjhM8hnM1w,0.99295515
6H4Zj-c7FqM9mCsXvwaEQw,5PTZFJ0etDjWN3BvbqNDVg,0.9422975
vy6bsyGB80NX24wddBb--g,iOV4AEKV3obncoU8h9WG6g,0.46140808
NiCvYagD7M-YcRcam5ZMbg,SU0HdYrosFL6SGuE4DHNKw,0.3166918
6e5AI7n27wCMaKUUFcWgoQ,135DbbQnr3BEkQbBzZ9T1A,0.22820237
2vKPIXEFrtqZc8zIWvA4tw,IGBilULpgNHfKitLfrs7Hw,0.25856307
09jpZrKD_j0SG9WPBDSJQg,yZQMdYqoiRo6IWSguAdFCQ,0.9232293
W7ZFD8xThjOX7_O0FDH5kA,bZBPVRIGQZ0WXRYLtYXbYQ,0.89066195
Q9mA60HnY87C1TW5kjAZ6Q,Xwnf20FKuikiHcSpcEbpKQ,0.66219074
ZqtXeDIs5NdLMob8I1QkSQ,eLgCaj2GNOrSP_jPV1WyoA,0.25839445
JE6ZqyqHRwTfhuDdhhS3bA,G-6X-llgA_qAxGxocykHzQ,0.68406695
_2W1wIvxCbRu1LrcgWaTHA,bWoIe5ehjIxOMeElNzXShQ,0.8930824
w0W_hs1EX6x7XuZsEkHDDQ,bLbSNkLggFnqwNNzzq-Ijw,0.657331
7GVA958q4zs5Z8cdHauU5Q,DzyBToexbfik0zt7ppky-Q,0.9697951
ZyNaPQFOsaKOOLHTFVAdZw,mDz5OiBN8kaD8mMXZvwOgg,0.37269923
I3IDzhXx8Q6-BPP4vM-vKw,8p657yE47qZs2xEk-P8qyw,0.69602954
ReDypdRmVA3wc-QG8HBKkQ,APoAugdz6nscL4HjF4Oryg,0.7107752
eZeBuiVZWT7u3SktO7mv9w,CQ67NJigSe5-uBDX3b_CUw,0.8535318
iKyLWo_tss66ddOkxDTncg,j-51bIv-ZYZBPT9Rfv_Kbg,0.43261886
FdMNvBDX--D_MWuu5qKWDw,0gZ8E5tBWTEtGEZDuTzhzw,0.98651034
jxixpeTBbYPm_-qf5g5ShQ,78c_llOEjlJ5lW35bL137w,0.3057629
6RVRH9sXqwEgcCkakyWmrw,S10Q9h_W-MKyog8IdcCNCQ,0.1852194
gthdAFBTwFeOrPZQKnlvUg,mFHbNX5qhG5CREr9PqQqGQ,0.8904644
YXro7DYEzalWWD43Q1gkzg,e6iCOIhtupBCiw-VwBvJ4A,0.8804646
U_ocWuKYVev4OvcA7xIGwQ,P3B7FfBpXERa-KdxwIGkHA,-0.101146884
cMJY1gKkSC5e0k1SmJD5aA,f4GXSyxFoHFNW7Og0J3WXw,0.8261773
wUgRsMwL-BCreuMBgmFdWg,AmMd7xpnaf8axS_roCBFRw,0.72201204
Fv0e9RIV9jw5TX3ctA1WbA,w0W_hs1EX6x7XuZsEkHDDQ,0.66347504
2J7tYNd1tfwNw4iO6Uvfzw,nb9xx5vxYcpZzVMoxfozXw,0.60818356
63A2RHRupyJaQ7GKnnSFWg,F4Abg96un5mT019hdstmVA,0.5151409
g0iS1O1ufyH6HmPb7fQ-Ig,xxt45JQQaWWV2P7Q5IJj_g,0.77806437
